(ppm)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;0.99771;2.11162;11.8046;4.71114;13.18018;0.5391;108.79336;262.18763;111.07824;363.25271;6.78174;2338.07734;588.11139;0.87987;9.46317;53.96536;0.3318;5.47975;0.64578;2.89855;0.64304;0.22637;3.12719;0.02534;1.80069;0.26984
24_01_29_a10.csv;A;9.16901;14.43729;102.82022;49.06072;138.46144;4.62497;992.85281;2707.9372;1045.68166;2834.20663;23.89297;24125.92924;6077.87729;7.62306;51.53991;309.94211;0.91022;51.47757;1.65148;29.15972;5.548;0.66059;9.99977;0.65288;18.5565;2.88007
24_01_29_a11.csv;A;6.67877;13.60309;86.43485;36.44149;101.43017;3.49107;753.49913;1998.05875;774.21202;2344.05943;24.65061;17838.89886;4489.34718;5.87866;43.40442;254.38491;2.4022;38.72165;2.20843;21.78419;4.25602;0.7965;11.95322;0.06424;13.73074;2.15094
24_01_29_a13.csv;A;0.97438;2.04736;9.07711;4.15461;11.72447;0.37954;83.67702;224.15439;89.99823;344.43401;6.8742;2070.21057;521.11831;0.58676;9.30356;50.60436;0.24807;4.48106;0.45832;2.67126;0.52017;0.26339;2.2795;0.03342;1.59462;0.24059
24_01_29_a15.csv;A;5.30243;14.04294;60.42184;28.68287;80.8562;2.95891;612.37667;1554.78428;611.90416;1890.22227;20.62456;14305.22457;3573.97597;4.45977;40.80239;221.47659;2.31388;33.0739;1.50998;17.0808;4.28453;0.683;5.57383;1.83377;10.85615;1.57162
24_01_29_a16.csv;A;6.5855;12.64679;83.77962;38.47489;108.95915;3.49765;745.05658;2095.73819;801.845;2474.05789;20.47708;19203.02362;4815.57983;5.68328;74.86023;429.29523;7.19327;37.80101;2.07998;23.33021;4.34053;0.96064;21.4041;0.10718;14.47397;2.30632
24_01_29_a19.csv;A;2.05662;3.33614;22.93182;10.03183;28.73255;1.09818;213.63758;524.54211;215.82711;669.41582;9.80394;4948.36363;1244.26484;1.58892;19.70408;111.4863;0.64635;10.81428;0.87733;6.11422;1.34906;0.32427;6.25217;0.15041;3.79277;0.55635

Limit of Detection (Inclusion)
(ppm)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;2.60899;3.45831;3.11779;0.2516;3.79646;1.72417;310.84418;20.43419;189.08793;194.93422;5.36806;339.62199;99.3994;2.6411;9.69568;35.25159;0.2511;17.01872;0.14045;0.04093;2.03604;0.09395;0.25948;0.18808;0.04957;0.11674
24_01_29_a10.csv;A;22.57938;30.46199;27.35772;2.48499;32.62598;15.50813;2726.41369;177.24104;1657.84304;1737.92221;47.19419;2940.03441;851.44997;21.20176;85.34586;312.32524;1.89126;144.87837;1.21727;0.31687;17.76305;0.8126;3.49932;1.79259;0.54992;0.79124
24_01_29_a11.csv;A;17.5451;26.53648;21.37293;1.79895;27.13121;12.21235;2127.66536;136.1365;1313.86144;1360.32648;36.72114;2272.97706;679.30693;19.44171;66.18456;241.51451;1.65866;113.79173;0.97735;0.1877;13.86249;0.69777;2.67868;0.86188;0.60274;0.70035
24_01_29_a13.csv;A;1.94997;2.78275;2.35896;0.22224;2.92624;1.33425;231.25034;15.19776;141.73047;148.74205;4.04209;243.88232;73.18561;2.24681;7.27276;26.38165;0.21641;12.58835;0.1005;0.03304;1.60697;0.07472;0.15866;0.15161;0.04819;0.08012
24_01_29_a15.csv;A;14.38101;19.23737;17.68188;1.43341;21.1625;10.20501;1729.97622;109.25224;1052.26671;1088.27949;30.41721;1891.30334;539.52172;17.31517;54.50677;198.0952;1.08322;91.08618;0.70858;0.21022;11.71187;0.57572;1.189;1.07593;0.79495;0.5543
24_01_29_a16.csv;A;16.70033;23.77581;20.78678;2.12186;26.69306;11.65263;2013.84547;132.12188;1229.7633;1283.89285;35.80518;2141.03944;654.31976;19.8258;64.46544;239.76045;1.8483;106.79022;0.9164;0.1828;13.82032;0.68808;1.75467;0.97139;0.521;0.59355
24_01_29_a19.csv;A;5.14467;7.46789;6.32896;0.62703;7.5509;3.67649;615.98666;40.81614;382.54055;394.01505;11.08289;631.65128;194.56499;5.47635;19.93742;74.08998;0.6018;33.01253;0.27725;0.0144;4.42873;0.20254;0.66704;0.46742;0.19234;0.19106

Composition (Matrix)
(ppm)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;5.77195;2.72948;4081.20246;536.90186;570.54403;0.48599;1426.60655;227889.99724;2542.4005;18323.3849;20.6575;401373.49018;393583.0126;-0.0;862.73824;1075.79802;0.39256;18.09216;0.19244;554.56492;0.52132;-0.0;4.41688;-0.02183;105.36298;2.63871
24_01_29_a10.csv;A;6.28672;2.92351;3387.9601;522.12827;533.60215;0.31844;1438.23929;221838.56412;2224.27661;16228.2799;4.42778;403079.66025;393583.0126;0.80166;726.55937;938.00325;0.15907;10.66252;0.06237;547.53488;0.4544;-0.0;1.65991;-0.0;107.16289;2.2998
24_01_29_a11.csv;A;7.13382;3.38831;3988.74522;533.147;553.80641;-0.02722;1372.27612;223872.7659;2382.60742;17926.33329;40.99539;404206.42825;393583.0126;-0.42158;891.07574;1062.41927;0.84679;14.36722;0.40375;546.3259;0.51346;0.04418;10.11839;-0.01975;111.43063;2.2911
24_01_29_a13.csv;A;7.44433;3.11113;4062.76081;532.16497;541.28759;-0.0;1328.29925;220469.74424;2515.21915;19094.61297;139.5755;398391.50146;393583.0126;-0.0;1286.38993;1444.50997;0.52986;13.60139;0.81428;552.64591;-0.41839;0.17607;6.55252;-0.0;110.28776;2.46601
24_01_29_a15.csv;A;6.67298;5.33296;3634.17925;529.00891;552.74974;-0.0;1393.62385;217407.0992;2341.3092;17729.38797;64.25082;400354.48596;393583.0126;-0.33967;991.57461;1132.51055;0.6053;11.67294;0.90877;564.20427;-0.0;0.12097;2.52838;-0.00529;109.03844;2.34051
24_01_29_a16.csv;A;5.64553;2.95804;3571.54762;504.14088;527.36312;-0.0;1407.99658;214746.77315;2342.36387;16590.211;5.61602;404013.47691;393583.0126;-0.0;805.21611;1001.16671;0.41689;14.31303;0.10483;551.01392;0.45826;-0.0;3.59647;-0.0;104.02634;2.63552
24_01_29_a19.csv;A;5.1439;3.11177;3924.45909;576.4305;596.01887;21.50386;2411.8533;202887.40491;2209.15584;16110.20933;56.00599;395315.8696;393583.0126;-0.35309;1194.38888;1297.50236;0.25883;6.55854;0.47083;549.1908;-0.0;0.06149;7.22881;-8e-05;105.42605;2.23593

1-Sigma Composition (Matrix)
(ppm)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;0.21202;0.31418;2.60358;1.1929;3.40453;0.12122;24.92613;66.5373;26.48432;68.94769;0.40085;586.2347;147.49854;0.16643;1.28351;7.67301;0.03774;1.38502;0.01698;0.71389;0.14282;0.00583;0.18412;0.01411;0.44382;0.0705
24_01_29_a10.csv;A;0.14316;0.22257;1.80043;0.89353;2.49922;0.07722;16.59682;49.77823;18.28792;49.04234;0.2347;446.20793;112.00263;0.1388;0.87167;5.39209;0.01855;0.82735;0.00833;0.53894;0.08976;0.00311;0.0867;0.0064;0.3399;0.04984
24_01_29_a11.csv;A;0.23432;0.37632;2.78007;1.28425;3.62579;0.12896;26.77543;70.99075;27.94168;73.58313;0.46924;635.83247;159.37985;0.21553;1.40401;8.25749;0.05686;1.41237;0.02455;0.76592;0.15275;0.00938;0.30111;0.01124;0.49287;0.07081
24_01_29_a13.csv;A;0.21759;0.32903;2.57191;1.17664;3.28818;0.11122;24.16399;64.36408;25.9623;69.37492;0.56339;579.12617;146.17643;0.12365;1.48516;8.73125;0.04332;1.28794;0.0306;0.70683;0.14574;0.01338;0.22179;0.0102;0.4494;0.06731
24_01_29_a15.csv;A;0.21417;0.38271;2.56073;1.23542;3.49879;0.11246;24.53386;67.05522;26.13051;70.1215;0.47374;611.66706;153.94991;0.21005;1.3941;8.19998;0.04621;1.24005;0.03372;0.75255;0.13107;0.01215;0.14527;0.01103;0.4704;0.06894
24_01_29_a16.csv;A;0.17801;0.28663;2.29666;1.0918;3.09471;0.08985;21.02123;60.20565;23.24252;61.25293;0.31239;556.30618;139.36713;0.13079;1.14658;6.99782;0.03662;1.1007;0.0124;0.67344;0.12106;0.00478;0.15695;0.00223;0.41576;0.06612
24_01_29_a19.csv;A;0.23174;0.38464;3.08417;1.49635;4.21716;0.32624;30.81642;74.64383;29.40264;77.28087;0.52879;705.78498;178.68199;0.21754;1.74167;10.18351;0.03985;1.3253;0.0291;0.8624;0.1573;0.01111;0.28523;0.01482;0.5361;0.07804

Limit of Detection (Matrix)
(ppm)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;0.58504;0.78723;0.69811;0.05838;0.86488;0.38758;69.57001;4.58248;42.43045;43.76777;1.20078;76.59491;22.25889;0.60834;2.16796;7.91839;0.05858;3.8316;0.03227;0.0099;0.45787;0.02167;0.0642;0.04547;0.0126;0.02761
24_01_29_a10.csv;A;0.35931;0.49116;0.43477;0.04061;0.52667;0.24728;43.31076;2.82061;26.39663;27.68403;0.74935;47.02692;13.53303;0.34634;1.35465;4.97729;0.03136;2.31399;0.0198;0.00544;0.28339;0.01326;0.05894;0.03033;0.00956;0.01339
24_01_29_a11.csv;A;0.62033;0.94028;0.75547;0.06396;0.9617;0.43195;75.20128;4.81335;46.45764;48.10513;1.29777;80.44432;24.01204;0.69029;2.33889;8.54148;0.05906;4.02602;0.0347;0.00677;0.49037;0.02478;0.09579;0.03108;0.02158;0.02502
24_01_29_a13.csv;A;0.57261;0.81923;0.69251;0.06561;0.86176;0.39197;67.88218;4.46285;41.62409;43.68737;1.18641;71.69846;21.48557;0.66269;2.1345;7.74952;0.06396;3.69932;0.02966;0.00983;0.47212;0.02205;0.0477;0.04512;0.01442;0.02379
24_01_29_a15.csv;A;0.56023;0.75981;0.68783;0.05763;0.83681;0.39835;67.26865;4.25647;41.01547;42.44189;1.18215;74.07793;20.9911;0.68894;2.1176;7.72952;0.04434;3.56211;0.02832;0.00885;0.45748;0.02297;0.05185;0.04492;0.03225;0.0229
24_01_29_a16.csv;A;0.46513;0.67339;0.57783;0.06101;0.75684;0.32545;55.95171;3.67962;34.27531;35.80727;0.99412;60.07876;18.19151;0.56807;1.78899;6.69048;0.05377;2.98918;0.02631;0.00582;0.38627;0.01976;0.0549;0.0304;0.01597;0.01797
24_01_29_a19.csv;A;0.62922;0.94137;0.7713;0.08159;0.95833;0.4519;74.99325;4.99109;46.84252;48.31293;1.34753;78.42384;23.72106;0.71091;2.42192;9.09463;0.07944;4.07473;0.03591;0.00367;0.54506;0.02629;0.09683;0.06552;0.02721;0.02703

Composition (Mixed)
(ppm)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;8.14124;10.27235;4411.70347;448.50928;476.61278;0.44304;1249.76226;190371.4351;2255.51188;27515.80555;1663.60184;335497.59019;328785.65907;0.5165;3019.95603;2971.7086;1.82715;15.11357;20.12441;480.59695;0.76951;3.22049;67.30839;0.01823;91.19115;2.20429
24_01_29_a10.csv;A;8.99308;4.27538;3693.33676;526.70389;547.4265;0.31364;1416.59343;219824.66533;2314.21189;18410.69002;154.86361;397013.21169;387659.49094;0.78959;816.66758;1019.28192;0.15667;13.92197;1.39228;539.29434;0.51487;0.26974;7.53361;0.03016;106.88876;2.5688
24_01_29_a11.csv;A;7.23954;7.58509;4705.52839;523.26237;535.59853;0.02633;1327.15884;216512.34567;2304.27278;22762.29031;368.42449;390917.05311;380642.91087;0.40772;1095.5576;1248.71911;1.91795;13.89486;4.6163;538.67215;0.49657;0.75677;19.48764;0.0191;107.76705;2.57997
24_01_29_a13.csv;A;15.96304;13.07952;3242.38805;424.70759;432.23501;0.0;1083.47158;175951.40311;2007.33366;30504.46924;2130.64118;319644.13355;314108.78415;0.0;3692.96571;3196.28256;1.21837;12.05215;12.29555;495.54401;0.81208;5.34274;43.51006;0.0;88.01791;1.97959
24_01_29_a15.csv;A;6.44259;15.90793;3621.4107;510.99002;533.66601;0.0;1345.50887;209901.10101;2260.4753;23425.81209;407.28339;392307.37835;379994.52634;0.32794;1614.65306;1491.66118;2.83319;18.11684;3.38335;544.72507;2.87599;0.87857;6.68413;1.28413;105.27388;2.25971
24_01_29_a16.csv;A;6.85371;6.01384;3903.6713;514.1415;536.70012;0.01094;1380.39489;213795.49142;2296.4453;22591.66316;201.5411;396093.3917;385867.40118;0.02287;3384.37252;3273.2102;15.42438;14.03245;3.59193;543.08627;0.493;0.98653;55.19076;0.0;103.54989;2.63279
24_01_29_a19.csv;A;9.80141;4.86614;4136.06884;533.25307;551.37418;19.89312;2231.19385;191280.40898;2099.585;23288.24777;800.85914;370794.19798;364101.7451;0.32664;3214.25145;3065.68437;1.64246;7.88165;9.09006;526.96639;0.24067;1.6056;66.59023;0.02381;100.72855;2.16514

Mixing Ratio a
(1)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02;1.97635e+02
24_01_29_a10.csv;A;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03;2.50323e+03
24_01_29_a11.csv;A;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03;1.03316e+03
24_01_29_a13.csv;A;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02;1.47425e+02
24_01_29_a15.csv;A;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02;9.32998e+02
24_01_29_a16.csv;A;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03;1.91458e+03
24_01_29_a19.csv;A;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02;4.54639e+02

Mixing Ratio x
(1)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01;1.64635e-01
24_01_29_a10.csv;A;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02;1.50502e-02
24_01_29_a11.csv;A;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02;3.28777e-02
24_01_29_a13.csv;A;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01;2.01925e-01
24_01_29_a15.csv;A;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02;3.45251e-02
24_01_29_a16.csv;A;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02;1.96035e-02
24_01_29_a19.csv;A;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02;7.49048e-02

INTENSITY ANALYSIS
Intensity (Inclusion)
(cps)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;1604.44935;532.24976;714165.16816;0.0;0.0;15.67979;545.18713;0.0;729.57936;58046.96693;1413002.79327;280.53028;0.0;27.27358;1919510.06688;49196.62637;581.15263;0.0;21623.34086;22170.61329;113.50869;4588.00112;9794.31611;0.0;1996.29644;0.0
24_01_29_a10.csv;A;1648.25247;113.53634;309056.35176;6712.07429;1546.49155;0.0;0.0;97955.96054;834.13329;14060.11646;157087.49629;0.0;0.0;0.0;102542.00823;2749.22638;0.0;143.01955;1752.89315;0.0;27.66973;467.58023;1105.02737;10.21548;1024.90018;233.01169
24_01_29_a11.csv;A;152.03498;267.07204;558239.94801;3131.41763;0.0;0.0;0.0;0.0;0.0;23895.78044;260216.48162;0.0;0.0;0.0;179810.98993;4826.31409;391.99904;0.0;4220.18853;12163.267;0.0;939.18239;1379.14903;0.0;0.0;212.33523
24_01_29_a13.csv;A;6054.63248;894.52488;0.0;0.0;17.88567;0.0;275.45743;0.0;0.0;91107.26504;2155308.14181;2906.06486;0.0;0.0;2763068.42337;59922.65461;381.78722;51.8259;15681.78162;86741.54863;197.29691;9239.2327;7348.40907;0.0;0.0;9.09581
24_01_29_a15.csv;A;0.0;690.14845;75624.35301;102.22762;0.0;0.0;0.0;0.0;0.0;28467.93022;277300.9153;7442.29319;0.0;0.0;512057.14014;8758.21174;810.24488;224.83466;2538.76424;0.0;881.67083;1019.32665;613.72401;334.21864;0.0;0.0
24_01_29_a16.csv;A;771.68183;257.39293;346319.63796;10636.12533;1376.573;5.54009;0.0;244257.7487;0.0;36693.46644;201839.80883;0.0;0.0;1.4525;2589987.44465;64486.82072;6926.54867;0.0;4530.88183;4415.67882;17.06096;1693.36649;9586.58127;0.0;1189.47338;37.44299
24_01_29_a19.csv;A;2456.61349;138.0477;362294.91935;0.0;0.0;0.0;0.0;225910.64739;318.94757;40603.5347;639908.20839;6982.75867;0.0;0.0;1744556.37172;43359.39442;535.34223;64.3145;9322.60634;24119.66231;76.61347;2209.33019;9238.87388;6.60942;2027.203;61.67656

Intensity (Matrix)
(cps)
filename;ID;Li7;B11;Na23;Mg24;Mg25;Al27;Si29;P31;S34;Cl35;K39;Ca43;Ca44;Ti49;Fe56;Fe57;Cu63;Br81;Rb85;Sr88;I127;Cs133;Ba137;Au197;Th232;U238
24_01_29_a09.csv;A;2551.67351;166.19715;2659558.86611;217858.39107;30357.06529;188.10627;12259.11942;12618950.29111;12881.21644;78786.19453;16218.48558;504796.09086;7672144.48478;0.0;658876.74885;23358.11631;139.21556;560.73479;190.66804;648870.71348;160.15355;0.0;621.98357;5.55799;60601.30299;1520.7013
24_01_29_a10.csv;A;4268.75834;274.28483;3390418.64017;325250.22462;43572.66868;189.03756;18994.8051;18920471.35377;17343.30205;107354.91053;5333.34878;777926.90264;11776213.05289;59.4254;850928.73958;31200.82484;86.45828;509.16173;94.79237;983022.69198;213.1801;0.0;358.82496;0.0;94667.40615;2036.52398
24_01_29_a11.csv;A;3067.77771;202.08415;2527429.81592;210212.16244;28613.08327;10.21673;11486.66066;12132911.70817;11793.19812;75253.9466;31231.11226;493522.93086;7452302.51875;19.77324;659713.91109;22312.57892;290.75272;436.10668;388.10295;620466.89833;151.51661;55.93528;1384.3546;4.88407;62340.42102;1285.50428
24_01_29_a13.csv;A;3221.72957;188.07496;2589652.85856;210927.45351;28093.31347;0.0;11205.48933;12101178.32414;12584.84973;80976.81737;106733.32666;488516.15004;7488625.74473;0.0;955058.25839;30351.10983;182.20187;418.42022;785.53218;630230.59656;122.61373;224.01801;901.07203;0.0;62090.58128;1393.73008
24_01_29_a15.csv;A;3283.98119;369.25489;2633036.16655;238162.39756;32562.16287;0.0;13388.3716;13656802.80381;13381.40634;85828.43451;55724.06452;557080.33734;8502725.13433;18.16598;834111.86384;26896.50616;235.5125;411.24588;994.11741;729982.6072;0.0;174.78109;394.87127;1.49354;69801.78446;1505.60629
24_01_29_a16.csv;A;3109.805;230.14015;2895693.74436;253887.65607;34737.9217;0.0;15152.04803;15151153.00367;15020.96606;90081.91367;5444.01203;628522.85538;9509262.78087;0.0;756664.36474;26526.73342;181.06785;566.5713;128.16281;796979.24678;167.36282;0.0;628.25458;0.0;74535.23291;1898.58445
