C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a12.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 11:37:45 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
3.3324,0.00,0.00,5901.15,0.00,5400.97,100232.53,3450.40,11204.19,800.02,0.00,2800.26,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6294,0.00,0.00,7802.01,0.00,3000.30,100987.55,3150.33,13806.36,1600.09,0.00,2400.19,200.00,0.00,0.00,400.01,2550.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.9265,0.00,0.00,6601.44,0.00,5400.97,98521.29,3600.43,12805.47,2600.23,0.00,3400.39,0.00,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2235,0.00,0.00,6801.53,0.00,4000.53,99427.21,4350.63,11804.65,2400.19,0.00,1800.11,0.00,0.00,0.00,600.01,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5205,0.00,0.00,7601.91,0.00,6201.27,101893.62,2850.27,9803.21,2400.19,0.00,4600.71,0.00,0.00,0.00,0.00,2300.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
4.8175,0.00,200.00,6701.48,0.00,5801.12,95200.02,2500.21,13205.82,2000.13,0.00,2200.16,200.00,0.00,0.00,200.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1146,0.00,0.00,6601.44,0.00,6201.27,100131.85,4150.57,14607.12,2600.23,0.00,2400.19,200.00,0.00,0.00,200.00,2500.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4116,0.00,0.00,6001.19,0.00,6401.36,100534.53,2950.29,15007.51,2400.19,0.00,2400.19,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
5.7086,0.00,0.00,8102.17,0.00,4600.70,92734.70,3300.36,13205.82,2600.23,0.00,3000.30,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
6.0057,0.00,0.00,5400.96,0.00,3800.48,101541.25,3450.40,11004.04,2200.16,0.00,1400.07,0.00,0.00,0.00,0.00,2750.26,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
6.3027,0.00,0.00,7701.96,0.00,6401.36,103957.65,2950.29,13005.64,2800.26,0.00,3000.30,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5997,0.00,0.00,5501.00,0.00,3600.43,105518.46,3500.41,13806.36,2600.23,0.00,3200.35,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.8967,0.00,0.00,7101.66,0.00,6201.27,102648.72,3400.38,13806.36,2600.23,0.00,2200.16,0.00,0.00,0.00,200.00,2500.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
7.1937,0.00,0.00,7701.96,0.00,4800.76,96759.92,3600.43,9603.08,2600.23,200.00,4000.54,0.00,0.00,0.00,0.00,2500.21,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4908,0.00,0.00,7501.86,0.00,4600.70,99074.90,4300.62,11004.04,2400.19,0.00,2600.23,200.00,0.00,0.00,400.01,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.7878,0.00,0.00,6601.44,0.00,5801.12,100232.53,3250.35,12405.13,2200.16,0.00,1400.07,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
8.0848,0.00,0.00,6001.19,0.00,5200.90,104058.35,3900.51,12805.47,2000.13,0.00,2800.26,0.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.3819,0.00,0.00,6801.53,0.00,4400.64,105619.17,3400.38,10603.75,2800.26,0.00,3200.35,0.00,0.00,0.00,200.00,2800.27,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
8.6789,0.00,0.00,6601.44,0.00,8002.12,104662.51,3250.35,10403.61,1800.11,0.00,1800.11,400.01,0.00,0.00,200.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9759,0.00,0.00,6801.53,0.00,6601.44,100836.54,3150.33,12004.81,3400.39,0.00,1800.11,0.00,0.00,0.00,0.00,2600.23,0.00,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,7301.76,0.00,6201.27,98571.61,3200.34,13606.18,2400.19,0.00,2800.26,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
9.5700,0.00,0.00,6701.48,0.00,4600.70,102900.43,3950.52,13205.82,1600.09,0.00,2400.19,200.00,0.00,0.00,0.00,2250.17,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
9.8670,0.00,0.00,7101.66,0.00,5000.83,102447.35,3000.30,12004.81,2800.26,0.00,2400.19,800.02,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1640,0.00,0.00,6601.44,0.00,5400.97,98974.24,4000.53,8402.36,2000.13,0.00,2800.26,400.01,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,7301.76,0.00,3600.43,97967.69,3000.30,12405.13,3400.39,0.00,2800.26,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7580,0.00,0.00,5901.15,0.00,6401.36,101088.21,2200.16,11604.49,1600.09,0.00,3000.30,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0551,0.00,0.00,7401.81,0.00,4000.53,100937.21,3050.31,10003.34,2600.23,0.00,1800.11,0.00,0.00,0.00,200.00,2750.26,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
11.3521,0.00,0.00,6301.31,0.00,4200.58,98269.65,3450.40,13406.00,2600.23,0.00,3200.35,200.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6491,0.00,0.00,6701.48,0.00,4000.53,97414.12,3300.36,13005.64,2400.19,0.00,2400.19,0.00,0.00,0.00,0.00,2450.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9461,0.00,0.00,6201.27,0.00,7001.62,104511.47,3800.48,13005.64,1600.09,0.00,2600.23,0.00,0.00,0.00,0.00,2600.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.2432,0.00,0.00,6101.23,0.00,6201.27,98269.65,3550.42,11004.04,2000.13,0.00,2200.16,400.01,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.5402,0.00,0.00,6701.48,0.00,6801.53,99376.88,3100.32,11004.04,1800.11,0.00,1600.09,600.01,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
12.8372,0.00,0.00,7101.66,0.00,7601.91,109899.63,3850.49,15608.13,2200.16,0.00,2400.19,400.01,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
13.1342,0.00,0.00,6801.53,0.00,5400.97,98018.02,3850.49,11204.19,3000.30,0.00,2000.14,600.01,0.00,0.00,0.00,3750.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.4313,0.00,0.00,7201.71,0.00,5400.97,98319.98,3150.33,15207.71,2200.16,0.00,4000.54,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
13.7283,0.00,200.00,5901.15,0.00,6801.53,99175.56,3300.36,11204.19,1400.07,0.00,2200.16,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
14.0253,0.00,0.00,6301.31,0.00,4200.58,102699.06,3400.38,12204.97,2200.16,0.00,1800.11,0.00,0.00,400.01,200.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.3223,0.00,0.00,7601.91,0.00,5200.90,102548.03,3150.33,12405.13,2800.26,0.00,3400.39,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6194,0.00,0.00,7101.66,0.00,8202.23,106374.45,3350.37,11604.49,3400.39,0.00,1600.09,200.00,0.00,0.00,200.00,2850.28,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
14.9164,0.00,0.00,7902.06,0.00,4600.70,106072.33,3400.38,10803.89,2000.13,0.00,2800.26,400.01,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.2134,0.00,0.00,6801.53,0.00,7201.72,106777.28,3600.43,11604.49,1400.07,0.00,4000.54,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,100.00,200.00,0.00,0.00,0.00,16.67,0.00
15.5104,0.00,0.00,6601.44,0.00,3600.43,103454.21,3150.33,12405.13,2400.19,0.00,1800.11,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
15.8075,0.00,0.00,5901.15,0.00,6601.44,100584.86,3550.42,11204.19,2400.19,0.00,3200.35,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,200.00
16.1045,0.00,0.00,6501.39,0.00,5200.90,98168.99,3700.46,10403.61,1800.11,0.00,4800.78,200.00,0.00,0.00,0.00,2000.14,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
16.4015,0.00,0.00,7802.01,0.00,4400.64,100282.86,3300.36,15207.71,2200.16,0.00,2200.16,600.01,0.00,0.00,400.01,3350.39,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00
16.6985,0.00,0.00,7701.96,0.00,4400.64,102094.97,4100.56,13606.18,1600.09,0.00,3400.39,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
16.9956,0.00,0.00,7101.66,0.00,5000.83,106021.97,3450.40,13606.18,1400.07,0.00,2200.16,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
17.2926,0.00,0.00,6601.44,0.00,6001.19,101843.28,3600.43,12004.81,2400.19,0.00,3400.39,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
17.5896,0.00,200.00,7401.81,0.00,5200.90,96105.74,3800.48,13806.36,2200.16,0.00,2400.19,400.01,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
17.8867,0.00,0.00,6701.48,0.00,4400.64,102296.33,3750.47,11604.49,1600.09,0.00,2600.23,0.00,0.00,0.00,400.01,3000.31,0.00,0.00,50.00,0.00,0.00,0.00,0.00,33.33,0.00
18.1837,0.00,0.00,6601.44,0.00,6801.53,100534.53,4000.53,9402.95,1800.11,0.00,1200.05,200.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
18.4807,0.00,0.00,7601.91,0.00,5200.90,103655.58,3250.35,10003.34,3800.48,0.00,2200.16,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
18.7777,0.00,0.00,7201.71,0.00,5200.90,98823.25,2700.24,13205.82,2000.13,0.00,2000.14,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.0747,0.00,0.00,7201.71,0.00,6201.27,103756.27,3200.34,10803.89,2000.13,0.00,2800.26,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.3718,0.00,0.00,8802.56,0.00,3800.48,99477.54,3500.41,13005.64,1200.05,0.00,2200.16,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.6688,0.00,0.00,6201.27,0.00,4600.70,106223.39,3000.30,12805.47,1800.11,0.00,2000.14,0.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
19.9658,0.00,0.00,5400.96,0.00,5601.04,103554.90,3200.34,12204.97,2200.16,0.00,1400.07,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.2628,0.00,0.00,7001.62,0.00,6201.27,100182.19,2500.21,11404.34,1400.07,0.00,1800.11,0.00,0.00,0.00,0.00,3850.51,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
20.5599,0.00,0.00,7902.06,0.00,5000.83,97816.72,4100.56,15407.92,2400.19,0.00,3000.30,200.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
20.8569,0.00,0.00,7201.71,0.00,6401.36,98621.94,4350.63,9803.21,1600.09,0.00,2200.16,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
21.1539,0.00,0.00,8502.38,0.00,4800.76,101994.30,3650.44,10403.61,2400.19,0.00,2400.19,200.00,0.00,0.00,200.00,2550.22,0.00,0.00,0.00,200.00,0.00,0.00,0.00,33.33,0.00
21.4509,0.00,0.00,7902.06,0.00,6201.27,103303.17,3400.38,11404.34,1200.05,0.00,2600.23,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.7480,0.00,0.00,7101.66,0.00,6201.27,103101.81,4500.67,12405.13,2400.19,0.00,3000.30,200.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0450,0.00,0.00,6701.48,0.00,4600.70,99427.21,4050.55,11004.04,2400.19,0.00,1800.11,200.00,0.00,0.00,400.01,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
22.3420,0.00,0.00,7301.76,0.00,4600.70,102296.33,3500.41,13205.82,2800.26,0.00,2200.16,200.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.6390,0.00,200.00,7301.76,0.00,4600.70,98571.61,4000.53,12204.97,2400.19,0.00,3200.35,400.01,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.9361,0.00,0.00,6501.39,0.00,4800.76,103655.58,4150.57,10403.61,2400.19,0.00,2000.14,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.2331,0.00,0.00,7101.66,200.00,6201.27,98420.63,2900.28,12204.97,2400.19,0.00,2000.14,200.00,0.00,0.00,0.00,2650.24,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,0.00,6101.23,0.00,3400.38,102397.02,3450.40,13005.64,2000.13,0.00,2000.14,0.00,0.00,200.00,200.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
23.8272,0.00,0.00,7001.62,0.00,6401.36,96709.59,4050.55,9603.08,2400.19,0.00,2000.14,0.00,0.00,0.00,0.00,2650.24,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
24.1242,0.00,0.00,6401.35,0.00,6201.27,102296.33,4250.60,13205.82,2000.13,0.00,2800.26,600.01,0.00,200.00,0.00,2500.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.4212,0.00,0.00,6401.35,0.00,5400.97,100232.53,3700.46,14607.12,1200.05,0.00,3400.39,200.00,0.00,0.00,0.00,3750.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
24.7182,0.00,0.00,7001.62,0.00,5000.83,98521.29,3150.33,13005.64,2200.16,0.00,3200.35,200.00,0.00,0.00,0.00,2200.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,0.00,6801.53,0.00,6801.53,104108.69,3350.37,11004.04,2200.16,0.00,3000.30,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,150.00,200.00,0.00,0.00,0.00,0.00,0.00
25.3123,0.00,0.00,7301.76,0.00,5400.97,99427.21,4400.64,10603.75,1800.11,0.00,3200.35,600.01,0.00,200.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.6093,0.00,0.00,7802.01,0.00,5200.90,106525.51,3150.33,14807.31,1400.07,0.00,1800.11,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
25.9063,0.00,0.00,7501.86,0.00,4800.76,103504.54,2950.29,14206.73,1800.11,0.00,2000.14,400.01,0.00,0.00,200.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
26.2034,0.00,0.00,8102.17,0.00,3800.48,98974.24,3200.34,11204.19,3400.39,0.00,1800.11,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.5004,0.00,0.00,8202.22,0.00,5400.97,97514.76,3700.46,12004.81,2000.13,0.00,2000.14,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
26.7974,0.00,0.00,6201.27,0.00,5801.12,99930.53,3200.34,14607.12,2000.13,0.00,1800.11,200.00,0.00,0.00,0.00,3050.32,200.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
27.0944,0.00,0.00,6601.44,0.00,5400.97,103202.49,3450.40,9603.08,3000.30,0.00,2600.23,200.00,0.00,0.00,200.00,2450.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.3914,0.00,0.00,9302.85,0.00,5801.12,103353.52,3550.42,13005.64,2400.19,0.00,3000.30,0.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
27.6885,0.00,0.00,7101.66,0.00,3800.48,100987.55,4000.53,14807.31,1600.09,0.00,3000.30,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
27.9855,0.00,0.00,6701.48,0.00,6201.27,99578.20,2850.27,14006.54,2400.19,0.00,2200.16,600.01,0.00,0.00,0.00,4400.66,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
28.2825,0.00,0.00,9002.67,0.00,7201.72,103605.24,3850.49,12204.97,1800.11,0.00,2000.14,400.01,0.00,0.00,200.00,2100.15,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,5801.11,200.00,6401.36,101792.94,3350.37,10803.89,2800.26,0.00,2800.26,200.00,0.00,0.00,0.00,2350.19,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
28.8766,0.00,0.00,7401.81,0.00,5400.97,97263.14,3500.41,11404.34,2200.16,0.00,2200.16,200.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
29.1736,0.00,0.00,6901.57,0.00,5601.04,100131.85,3900.51,10403.61,1000.03,0.00,2400.19,0.00,0.00,0.00,0.00,3000.31,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
29.4706,0.00,0.00,6901.57,0.00,4600.70,102950.77,3650.44,11204.19,1400.07,0.00,1200.05,0.00,0.00,0.00,0.00,2500.21,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
29.7676,0.00,0.00,7601.91,0.00,5200.90,102195.65,3850.49,11604.49,2600.23,0.00,2600.23,400.01,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.0647,0.00,0.00,5300.93,0.00,7401.82,98018.02,3950.52,10203.47,1600.09,0.00,2000.14,0.00,0.00,0.00,0.00,2650.24,200.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
30.3617,0.00,0.00,8002.11,0.00,5000.83,107482.28,3550.42,14006.54,2600.23,0.00,2400.19,0.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,6101.23,0.00,4600.70,101390.23,3500.41,12004.81,1000.03,0.00,1400.07,400.01,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,800.02,0.00,0.00,0.00,0.00,0.00
30.9557,0.00,0.00,5801.11,0.00,4000.53,104712.87,3650.44,16609.20,2800.26,0.00,3000.30,400.01,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
31.2528,0.00,0.00,5701.07,0.00,5601.04,97665.73,3750.47,13606.18,3200.34,0.00,2600.23,200.00,0.00,0.00,0.00,2600.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.5498,0.00,0.00,6101.23,0.00,7001.62,98168.99,2950.29,10403.61,1400.07,0.00,3200.35,800.02,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
31.8468,0.00,0.00,7802.01,0.00,6801.53,99729.20,3300.36,10203.47,1200.05,0.00,3000.30,0.00,0.00,0.00,200.00,4400.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.1438,0.00,0.00,7501.86,0.00,4000.53,102598.38,4400.64,11804.65,1800.11,0.00,1200.05,0.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.4409,0.00,0.00,6401.35,0.00,6601.44,104914.26,3400.38,11404.34,3000.30,0.00,1800.11,0.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
32.7379,0.00,0.00,8102.17,0.00,4200.58,101037.88,3500.41,11204.19,2400.19,0.00,3000.30,200.00,0.00,200.00,0.00,3500.42,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
33.0349,0.00,0.00,7301.76,0.00,4800.76,102699.06,3250.35,9002.70,2200.16,0.00,2000.14,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,200.00,0.00,0.00
33.3319,0.00,0.00,8002.11,0.00,7201.72,100886.87,2600.23,12204.97,800.02,0.00,3200.35,200.00,0.00,0.00,400.01,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.6290,0.00,0.00,7601.91,0.00,6201.27,104159.05,3500.41,13005.64,2600.23,0.00,2800.26,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
33.9260,0.00,0.00,6501.39,0.00,6201.27,103303.17,3450.40,13005.64,2200.16,0.00,2800.26,0.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,6701.48,0.00,4800.76,102749.40,3850.49,18010.82,2600.23,0.00,2600.23,200.00,0.00,0.00,200.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.5201,0.00,0.00,5501.00,0.00,4800.76,103655.58,3750.47,10403.61,2800.26,0.00,2400.19,200.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
34.8171,0.00,0.00,6301.31,0.00,5000.83,100836.54,3450.40,11204.19,2800.26,0.00,2800.26,600.01,0.00,0.00,200.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
35.1141,0.00,0.00,6501.39,0.00,3000.30,103252.83,3800.48,14206.73,2200.16,0.00,2000.14,400.01,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,200.00
35.4111,0.00,0.00,7201.71,0.00,6401.36,96156.07,3300.36,11004.04,2000.13,0.00,1800.11,0.00,0.00,0.00,0.00,3950.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
