C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16apr18.b\16apr18_a06.d
Intensity Vs Time,CPS
Acquired      : 18/04/2016 13:25:13 using Batch PAM_FI_16apr18.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
7.4907,0.00,0.00,4200.58,0.00,5200.90,131622.81,3400.38,12605.30,3200.34,0.00,1600.09,200.00,0.00,200.00,400.01,2500.21,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
7.7877,0.00,0.00,3900.50,0.00,6401.36,131572.38,3500.41,12004.81,2400.19,0.00,2000.14,0.00,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.0848,0.00,0.00,5601.03,0.00,4400.64,126731.12,4000.53,10803.89,2200.16,0.00,1800.11,0.00,0.00,0.00,200.00,2550.22,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.3818,0.00,0.00,4100.55,0.00,6601.44,125823.55,2900.28,9002.70,2400.19,0.00,1800.11,0.00,0.00,0.00,200.00,2900.29,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
8.6788,0.00,0.00,5501.00,0.00,7001.62,126428.59,2800.26,10403.61,1600.09,0.00,1400.07,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
8.9758,0.00,0.00,5501.00,0.00,4600.70,133186.47,3600.43,14607.12,2000.13,0.00,2400.19,200.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,5000.83,0.00,5000.83,135557.50,3000.30,14206.73,4200.59,0.00,1400.07,600.01,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67,0.00
9.5699,0.00,0.00,3700.45,0.00,5801.12,130210.62,3400.38,11404.34,2000.13,0.00,600.01,0.00,0.00,0.00,0.00,2100.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
9.8669,0.00,0.00,5000.83,0.00,6201.27,130563.66,3200.34,12605.30,2600.23,0.00,1400.07,200.00,200.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1639,0.00,0.00,6401.35,0.00,5801.12,129302.84,3250.35,12004.81,2200.16,0.00,1400.07,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,4900.79,0.00,7601.91,129403.71,2900.28,10003.34,2200.16,0.00,600.01,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
10.7580,0.00,0.00,3700.45,0.00,6201.27,129807.15,2800.26,13005.64,2800.26,0.00,1400.07,0.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0550,0.00,0.00,4400.64,0.00,5400.97,129605.43,3200.34,14607.12,2400.19,0.00,2000.14,600.01,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
11.3520,0.00,0.00,4800.76,0.00,6601.44,130664.53,3850.49,12004.81,2400.19,0.00,1200.05,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6491,0.00,200.00,3600.43,0.00,5801.12,128294.27,3550.42,10603.75,1000.03,0.00,1400.07,800.02,0.00,0.00,400.01,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9461,0.00,0.00,5000.83,0.00,5601.04,131975.89,3500.41,9603.08,1800.11,0.00,1400.07,400.01,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
12.2431,0.00,0.00,5801.11,0.00,3600.43,135708.85,3600.43,11404.34,2600.23,0.00,800.02,400.01,200.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
12.5401,0.00,0.00,5300.93,0.00,6401.36,134094.48,3050.31,13005.64,2000.13,0.00,2000.14,0.00,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
12.8372,0.00,0.00,5601.03,0.00,4800.76,129706.29,3100.32,13806.36,1800.11,0.00,2000.14,200.00,0.00,0.00,0.00,3100.33,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
13.1342,0.00,0.00,4900.79,0.00,3800.48,125773.13,3750.47,13205.82,2600.23,0.00,2400.19,0.00,200.00,0.00,0.00,2550.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.4312,0.00,0.00,6201.27,0.00,4200.58,131673.25,4200.59,13005.64,4400.65,0.00,1000.03,400.01,0.00,0.00,200.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
13.7282,0.00,0.00,5300.93,0.00,5200.90,131875.01,3650.44,11004.04,3400.39,0.00,1800.11,400.01,0.00,200.00,200.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0253,0.00,0.00,4100.55,0.00,5801.12,134044.04,3350.37,14607.12,2800.26,0.00,2800.26,400.01,0.00,0.00,600.01,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
14.3223,0.00,0.00,4700.73,0.00,5601.04,131168.88,2550.22,12004.81,2000.13,0.00,1800.11,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6193,200.00,0.00,6001.19,0.00,4600.70,127184.91,3050.31,12204.97,2200.16,0.00,1600.09,400.01,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.9163,0.00,0.00,5000.83,0.00,5000.83,124966.47,3450.40,10403.61,1800.11,0.00,2600.23,200.00,0.00,0.00,0.00,2450.21,0.00,0.00,50.00,200.00,0.00,0.00,0.00,33.33,0.00
15.2134,0.00,0.00,3800.48,0.00,7802.02,133943.14,4050.55,12204.97,2000.13,0.00,1400.07,0.00,0.00,0.00,0.00,3650.46,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
15.5104,0.00,0.00,5601.03,0.00,8202.23,135507.04,3100.32,11404.34,2400.19,0.00,1400.07,0.00,0.00,400.01,400.01,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.8074,0.00,0.00,4600.70,0.00,8602.45,129756.73,4050.55,11604.49,2600.23,0.00,2000.14,200.00,0.00,0.00,200.00,2750.26,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
16.1044,0.00,0.00,4400.64,0.00,5000.83,127386.62,4200.59,13406.00,4600.71,0.00,1800.11,0.00,0.00,0.00,0.00,2250.17,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
16.4015,0.00,0.00,5300.93,0.00,3400.38,125571.46,3150.33,12605.30,1400.07,0.00,2800.26,400.01,0.00,0.00,0.00,2600.23,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
16.6985,0.00,0.00,4700.73,0.00,6801.53,128243.85,3900.51,12405.13,3600.43,0.00,2200.16,0.00,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.9955,0.00,0.00,4600.70,0.00,5000.83,128294.27,3750.47,16609.20,3000.30,0.00,2600.23,400.01,0.00,0.00,200.00,2500.21,0.00,0.00,50.00,1000.04,0.00,0.00,0.00,33.33,0.00
17.2925,0.00,0.00,5200.89,0.00,4400.64,132127.21,3250.35,13406.00,2200.16,0.00,2200.16,200.00,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
17.5896,0.00,0.00,4100.55,0.00,7001.62,133337.81,2950.29,18411.30,1600.09,0.00,2000.14,200.00,0.00,0.00,400.01,2750.26,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,200.00
17.8866,0.00,0.00,5701.07,0.00,5801.12,130563.66,3500.41,16008.55,800.02,0.00,2800.26,400.01,0.00,0.00,200.00,2300.18,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
18.1836,0.00,0.00,5701.07,0.00,5400.97,130311.49,3000.30,13606.18,2600.23,0.00,3400.39,200.00,0.00,0.00,0.00,2550.22,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.4806,0.00,0.00,4400.64,0.00,7201.72,127991.71,3550.42,11604.49,1400.07,0.00,800.02,0.00,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.7777,0.00,0.00,3900.50,0.00,5400.97,127235.34,3400.38,11804.65,2400.19,0.00,2000.14,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.0747,0.00,0.00,6201.27,0.00,5400.97,130664.53,3000.30,15808.34,2600.23,0.00,2200.16,200.00,0.00,0.00,200.00,3000.31,200.00,0.00,0.00,200.00,200.00,0.00,0.00,33.33,0.00
19.3717,0.00,0.00,4700.73,0.00,3800.48,130311.49,3750.47,12405.13,2800.26,0.00,1200.05,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
19.6687,0.00,0.00,4300.61,0.00,5400.97,135204.35,3300.36,11804.65,1400.07,0.00,2000.14,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
19.9658,0.00,0.00,5701.07,0.00,6401.36,127386.62,3400.38,12805.47,2400.19,0.00,1600.09,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
20.2628,0.00,0.00,5901.15,0.00,6801.53,130311.49,2600.23,13606.18,1400.07,0.00,1800.11,200.00,0.00,0.00,400.01,2600.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
20.5598,0.00,0.00,4300.61,0.00,5200.90,123454.06,3550.42,15207.71,2600.23,0.00,2600.23,200.00,0.00,0.00,0.00,2550.22,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,200.00
20.8568,0.00,0.00,4900.79,0.00,7401.82,130714.95,2650.23,15407.92,2200.16,0.00,2400.19,200.00,0.00,0.00,0.00,2400.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
21.1539,0.00,0.00,4500.67,0.00,6601.44,127537.88,3000.30,13005.64,1000.03,0.00,2600.23,200.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
21.4509,0.00,200.00,5701.07,0.00,5200.90,131421.07,3900.51,11004.04,2400.19,0.00,2400.19,200.00,0.00,0.00,0.00,2250.17,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,16.67,0.00
21.7479,0.00,0.00,5801.11,0.00,8002.12,131017.58,3100.32,10403.61,2000.13,0.00,1800.11,400.01,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0449,0.00,0.00,5400.96,0.00,5000.83,132429.85,3050.31,14607.12,3600.43,0.00,2000.14,400.01,0.00,0.00,200.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
22.3420,0.00,0.00,5200.89,0.00,5000.83,125117.71,3100.32,13406.00,1200.05,0.00,2200.16,0.00,0.00,0.00,200.00,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
22.6390,0.00,0.00,5701.07,0.00,4600.70,129050.70,3000.30,14206.73,2800.26,0.00,1400.07,600.01,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
22.9360,0.00,0.00,4400.64,0.00,4800.76,132127.21,3200.34,13406.00,3200.34,0.00,1400.07,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
23.2330,0.00,0.00,3900.50,0.00,5601.04,128092.57,3100.32,12605.30,3000.30,0.00,2000.14,400.01,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,0.00,5701.07,0.00,5400.97,128092.57,3600.43,11604.49,2000.13,0.00,2200.16,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
23.8271,200.00,0.00,4600.70,0.00,4400.64,126882.39,3100.32,13406.00,2600.23,0.00,1800.11,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
24.1241,0.00,0.00,4600.70,0.00,7401.82,125924.39,3000.30,15608.13,3000.30,0.00,3200.35,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
24.4211,0.00,200.00,5601.03,0.00,5601.04,126983.23,3800.48,14807.31,1400.07,0.00,1800.11,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
24.7182,0.00,0.00,4700.73,0.00,5000.83,133590.03,3850.49,11604.49,2200.16,0.00,1000.03,200.00,0.00,0.00,200.00,2250.17,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,200.00,4100.55,0.00,4400.64,134245.83,3450.40,12605.30,2000.13,0.00,1800.11,0.00,0.00,0.00,0.00,2550.22,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
25.3122,0.00,0.00,4500.67,0.00,4800.76,126176.49,3400.38,13005.64,2400.19,0.00,2800.26,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.6092,0.00,0.00,5400.96,0.00,6001.19,129050.70,3600.43,16008.55,2800.26,0.00,2000.14,200.00,0.00,200.00,0.00,3050.32,0.00,0.00,100.00,600.01,0.00,0.00,0.00,0.00,0.00
25.9063,0.00,0.00,4900.79,0.00,5601.04,128949.83,4450.66,14006.54,2000.13,0.00,2200.16,200.00,0.00,200.00,400.01,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
26.2033,0.00,0.00,5701.07,0.00,4400.64,133388.26,3000.30,14807.31,3000.30,0.00,2000.14,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,50.00,0.00,200.00,0.00,0.00,0.00,0.00
26.5003,0.00,0.00,5100.86,0.00,6401.36,131975.89,3100.32,14006.54,3400.39,0.00,1600.09,0.00,0.00,200.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
26.7973,0.00,0.00,6101.23,0.00,3800.48,126882.39,3850.49,17610.34,2000.13,0.00,2400.19,200.00,0.00,0.00,200.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.0944,0.00,0.00,6101.23,200.00,4000.53,131975.89,3200.34,12605.30,2800.26,0.00,2200.16,0.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
27.3914,0.00,0.00,5100.86,0.00,5400.97,133791.81,3600.43,14006.54,2800.26,0.00,1800.11,400.01,0.00,0.00,800.02,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
27.6884,0.00,0.00,4700.73,0.00,4600.70,128495.98,2750.25,13806.36,1800.11,0.00,1600.09,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
27.9854,0.00,0.00,4600.70,0.00,6001.19,132581.16,3150.33,14206.73,2800.26,0.00,3000.30,0.00,0.00,0.00,0.00,2200.17,600.01,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
28.2825,0.00,200.00,5400.96,0.00,5601.04,125218.54,2950.29,13806.36,2600.23,0.00,1200.05,400.01,0.00,0.00,400.01,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,4900.79,0.00,5400.97,123907.76,3650.44,15007.51,2800.26,0.00,2200.16,0.00,0.00,0.00,0.00,3250.36,0.00,0.00,150.00,0.00,0.00,0.00,0.00,16.67,0.00
28.8765,0.00,0.00,5400.96,0.00,6801.53,128395.13,3750.47,14006.54,2800.26,0.00,1400.07,200.00,0.00,0.00,200.00,2300.18,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
29.1735,0.00,0.00,4700.73,0.00,5000.83,128949.83,2850.27,14807.31,2000.13,0.00,1800.11,200.00,0.00,0.00,200.00,3700.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.4706,0.00,0.00,4600.70,0.00,2800.26,128495.98,3400.38,13205.82,2000.13,0.00,2000.14,0.00,0.00,200.00,0.00,2600.23,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
29.7676,0.00,0.00,5000.83,0.00,5400.97,132379.41,3900.51,15608.13,3400.39,0.00,800.02,0.00,0.00,0.00,0.00,3300.37,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
30.0646,0.00,0.00,4600.70,0.00,6601.44,129706.29,3000.30,12805.47,2800.26,0.00,1200.05,0.00,0.00,0.00,200.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.3616,0.00,200.00,3600.43,0.00,6201.27,125621.89,2600.23,11804.65,2800.26,0.00,600.01,0.00,0.00,0.00,400.01,2250.17,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,5200.89,0.00,5801.12,124966.47,3650.44,12204.97,3200.34,0.00,2000.14,0.00,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
30.9557,0.00,200.00,4200.58,0.00,4800.76,131017.58,3550.42,14206.73,3200.34,0.00,3200.35,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
31.2527,0.00,0.00,3600.43,0.00,5601.04,133842.26,3450.40,12004.81,2200.16,0.00,1600.09,0.00,0.00,0.00,200.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
31.5497,0.00,200.00,4800.76,0.00,6401.36,130311.49,2900.28,12204.97,2800.26,0.00,3800.49,0.00,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
31.8468,0.00,0.00,5901.15,0.00,5000.83,132782.95,2800.26,11404.34,2600.23,0.00,1400.07,0.00,200.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32.1438,0.00,0.00,4800.76,0.00,5000.83,130261.06,3650.44,9603.08,2000.13,0.00,2400.19,200.00,0.00,0.00,0.00,3650.46,0.00,0.00,50.00,400.01,0.00,0.00,0.00,16.67,0.00
32.4408,200.00,0.00,4700.73,0.00,4800.76,128899.41,3450.40,12405.13,1000.03,0.00,1200.05,200.00,0.00,0.00,200.00,2600.23,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
32.7378,0.00,0.00,5200.89,0.00,6001.19,128243.85,3350.37,15407.92,2600.23,0.00,1800.11,0.00,0.00,200.00,200.00,2150.16,0.00,0.00,100.00,400.01,0.00,0.00,0.00,0.00,0.00
33.0349,0.00,200.00,5901.15,0.00,4200.58,133287.37,3100.32,14006.54,2200.16,0.00,800.02,200.00,0.00,0.00,400.01,2550.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
33.3319,0.00,0.00,5601.03,0.00,5200.90,129252.42,3350.37,12204.97,1600.09,0.00,2000.14,200.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
33.6289,0.00,0.00,4800.76,0.00,8402.34,133236.91,3500.41,12605.30,1600.09,0.00,1200.05,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
33.9259,0.00,0.00,3900.50,0.00,5801.12,125067.29,3350.37,12204.97,2400.19,0.00,1600.09,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,4400.64,0.00,4200.58,132177.65,2700.24,15207.71,3200.34,0.00,2200.16,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,50.00,400.01,0.00,0.00,0.00,16.67,0.00
34.5200,0.00,200.00,5901.15,0.00,6401.36,129605.43,3550.42,14807.31,1800.11,0.00,1000.03,0.00,0.00,0.00,0.00,3800.50,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
34.8170,0.00,200.00,5901.15,0.00,5000.83,129908.02,3950.52,14807.31,2400.19,0.00,1400.07,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
35.1140,0.00,0.00,5400.96,0.00,5601.04,128546.41,2700.24,11604.49,3000.30,0.00,1000.03,800.02,0.00,200.00,0.00,2300.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
35.4111,0.00,0.00,4400.64,0.00,5601.04,134901.65,3150.33,15608.13,2400.19,0.00,1400.07,0.00,0.00,0.00,0.00,2550.22,0.00,0.00,50.00,600.01,0.00,0.00,0.00,0.00,0.00
