C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a04.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 10:12:49 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
8.3814,0.00,0.00,11003.99,0.00,10003.31,192117.93,4300.62,17610.34,4000.54,0.00,3200.35,400.01,0.00,0.00,200.00,3650.46,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
8.6785,0.00,0.00,9703.11,0.00,8002.12,193029.47,4350.63,16208.76,4400.65,0.00,1800.11,400.01,0.00,0.00,0.00,3400.40,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9755,0.00,0.00,7601.91,0.00,7802.02,187409.13,4650.72,18611.55,2400.19,0.00,3000.30,200.00,0.00,0.00,200.00,4200.61,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
9.2725,0.00,0.00,9502.98,0.00,8802.57,195967.05,4350.63,19012.05,3200.34,0.00,2800.26,200.00,0.00,0.00,0.00,4100.58,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
9.5695,0.00,0.00,9703.11,0.00,7201.72,192168.57,4400.64,18211.06,1800.11,0.00,2200.16,800.02,0.00,0.00,200.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
9.8666,0.00,0.00,10103.37,0.00,6801.53,186953.53,5601.04,12004.81,1600.09,0.00,4200.60,600.01,0.00,0.00,200.00,3500.42,0.00,0.00,0.00,600.01,0.00,0.00,0.00,16.67,0.00
10.1636,0.00,200.00,8802.56,0.00,7601.91,189738.04,5000.83,15007.51,2600.23,0.00,3000.30,400.01,0.00,0.00,0.00,4400.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.4606,0.00,0.00,8202.22,0.00,7001.62,183916.47,4100.56,21815.87,2600.23,0.00,2000.14,400.01,0.00,0.00,0.00,3150.34,0.00,0.00,100.00,600.01,0.00,0.00,0.00,0.00,0.00
10.7576,0.00,0.00,9002.67,0.00,8202.23,183865.84,4550.69,13005.64,2600.23,0.00,3000.30,400.01,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
11.0547,0.00,0.00,9002.67,0.00,5801.12,194396.91,5050.85,16809.42,3600.43,0.00,2400.19,200.00,0.00,200.00,0.00,3650.46,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
11.3517,0.00,0.00,9603.04,0.00,7001.62,192219.21,5000.83,17009.65,2400.19,0.00,5000.84,200.00,0.00,0.00,0.00,2650.24,200.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
11.6487,0.00,0.00,9803.17,0.00,9002.68,197891.99,5250.92,18211.06,4200.59,0.00,1800.11,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.9457,0.00,0.00,7401.81,0.00,9402.93,190041.83,4650.72,16408.98,4400.65,0.00,3400.39,600.01,0.00,0.00,200.00,3900.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.2428,0.00,0.00,9903.24,0.00,8002.12,185434.92,4550.69,15007.51,3200.34,0.00,2800.26,800.02,0.00,0.00,200.00,3250.36,0.00,0.00,0.00,0.00,200.00,0.00,0.00,16.67,0.00
12.5398,0.00,0.00,6901.57,0.00,8602.45,195967.05,4550.69,15407.92,4800.77,0.00,3000.30,600.01,0.00,0.00,0.00,3950.54,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
12.8368,200.00,0.00,9402.92,0.00,6001.19,194650.15,4750.75,19612.83,2200.16,0.00,3000.30,0.00,0.00,0.00,0.00,3600.45,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,200.00
13.1339,0.00,0.00,9302.85,0.00,8602.45,197486.73,4400.64,16208.76,3200.34,0.00,4000.54,600.01,0.00,0.00,0.00,3250.36,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
13.4309,0.00,0.00,8102.17,0.00,7601.91,188674.80,4350.63,19813.09,2600.23,0.00,3000.30,600.01,0.00,0.00,0.00,3800.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.7279,0.00,0.00,10003.30,0.00,6601.44,186447.30,4150.57,17810.58,4200.59,0.00,5200.91,200.00,0.00,0.00,200.00,4050.56,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0249,0.00,0.00,7802.01,0.00,7001.62,191915.38,5551.03,18010.82,3400.39,0.00,3400.39,400.01,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.3219,0.00,0.00,7601.91,0.00,9202.81,194852.73,5300.93,15808.34,4600.71,0.00,3400.39,0.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6190,0.00,0.00,9402.92,0.00,7201.72,194194.31,4200.59,19813.09,4000.54,0.00,3600.44,800.02,0.00,0.00,0.00,3950.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
14.9160,0.00,0.00,8102.17,0.00,6401.36,188219.15,4100.56,17009.65,4000.54,0.00,1200.05,0.00,0.00,0.00,0.00,4100.58,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
15.2130,0.00,0.00,8002.11,0.00,7201.72,192877.55,4350.63,18411.30,2600.23,0.00,1800.11,0.00,0.00,0.00,200.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
15.5100,0.00,0.00,7902.06,0.00,6001.19,189434.25,4750.75,15007.51,4600.71,0.00,2800.26,400.01,0.00,0.00,200.00,3500.42,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
15.8071,0.00,0.00,9903.24,0.00,7601.91,196828.19,4400.64,18811.80,3800.48,0.00,1800.11,400.01,0.00,0.00,0.00,3400.40,0.00,0.00,50.00,600.01,0.00,0.00,0.00,16.67,0.00
16.1041,0.00,0.00,9302.85,0.00,9402.93,194548.84,3600.43,17009.65,2600.23,0.00,3200.35,0.00,0.00,0.00,0.00,4600.73,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
16.4011,0.00,0.00,7902.06,0.00,10003.31,187206.64,4350.63,18611.55,3600.43,0.00,3400.39,400.01,0.00,0.00,0.00,2650.24,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
16.6981,200.00,0.00,7501.86,0.00,8202.23,190801.35,4150.57,17810.58,2200.16,0.00,3800.49,200.00,0.00,200.00,200.00,3750.48,0.00,0.00,50.00,0.00,0.00,0.00,0.00,33.33,0.00
16.9952,0.00,0.00,8402.33,0.00,6801.53,188624.17,5200.90,14807.31,3600.43,0.00,3600.44,200.00,0.00,600.01,200.00,3850.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.2922,0.00,0.00,8002.11,0.00,7201.72,194954.04,4850.78,17610.34,3800.48,0.00,2400.19,400.01,0.00,0.00,400.01,4100.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5892,0.00,0.00,9502.98,0.00,5400.97,200374.51,5250.92,15407.92,4400.65,0.00,3000.30,0.00,0.00,0.00,400.01,3550.43,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
17.8862,0.00,0.00,8802.56,0.00,7401.82,193080.11,4000.53,15608.13,2800.26,0.00,2600.23,0.00,0.00,0.00,200.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
18.1833,0.00,0.00,9302.85,0.00,7802.02,187510.39,5300.93,18411.30,4200.59,0.00,3000.30,400.01,0.00,200.00,0.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.4803,0.00,0.00,9402.92,0.00,10003.31,192523.06,5250.92,16809.42,3600.43,0.00,1600.09,200.00,0.00,0.00,200.00,4050.56,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
18.7773,0.00,0.00,8902.62,0.00,6801.53,197537.39,4250.60,15608.13,3400.39,0.00,2800.26,400.01,0.00,0.00,0.00,4200.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
19.0744,0.00,0.00,10903.92,0.00,8402.34,189940.56,5250.92,13406.00,2800.26,0.00,3600.44,200.00,0.00,0.00,0.00,4000.55,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
19.3714,0.00,0.00,11804.60,0.00,9803.18,187156.02,4350.63,16809.42,2800.26,0.00,3400.39,400.01,0.00,0.00,0.00,3800.50,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
19.6684,200.00,0.00,8602.44,0.00,8202.23,202806.75,4100.56,18411.30,4200.59,0.00,3000.30,0.00,0.00,0.00,400.01,3950.54,0.00,0.00,150.00,400.01,0.00,0.00,0.00,16.67,0.00
19.9654,0.00,0.00,9102.73,0.00,8602.45,195409.89,5651.06,17009.65,3400.39,0.00,3800.49,400.01,0.00,0.00,0.00,4200.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.2624,0.00,0.00,10003.30,0.00,6201.27,194143.66,4650.72,17209.88,3000.30,0.00,2000.14,400.01,0.00,0.00,200.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5595,0.00,0.00,10403.57,0.00,5000.83,183359.74,4450.66,17610.34,4000.54,0.00,2000.14,0.00,0.00,400.01,0.00,3600.45,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00
20.8565,0.00,0.00,10003.30,0.00,5801.12,188826.68,4450.66,16609.20,2400.19,0.00,4600.71,400.01,0.00,0.00,200.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.1535,0.00,200.00,7902.06,0.00,6201.27,196980.15,4900.80,19212.31,3600.43,0.00,4000.54,200.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.4506,0.00,200.00,9002.67,0.00,7401.82,198246.62,4800.77,16208.76,2600.23,0.00,1000.03,800.02,0.00,0.00,0.00,4100.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.7476,0.00,0.00,7401.81,0.00,6201.27,188371.03,4900.80,18611.55,2000.13,0.00,3600.44,200.00,0.00,200.00,200.00,3150.34,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0446,0.00,0.00,9703.11,0.00,7401.82,186852.28,4400.64,19012.05,3200.34,0.00,2800.26,0.00,0.00,0.00,400.01,4400.66,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.3416,0.00,0.00,9903.24,0.00,8202.23,184776.90,5050.85,17009.65,4400.65,0.00,2800.26,600.01,0.00,0.00,400.01,3800.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.6386,0.00,0.00,8802.56,0.00,8402.34,184473.22,4600.70,15608.13,3200.34,0.00,3200.35,400.01,0.00,0.00,0.00,4250.62,400.01,0.00,0.00,200.00,0.00,0.00,0.00,33.33,200.00
22.9357,0.00,0.00,9803.17,0.00,8002.12,200273.17,4850.78,15808.34,2400.19,0.00,4200.60,200.00,0.00,0.00,0.00,3350.39,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
23.2327,0.00,0.00,10203.43,0.00,7802.02,188219.15,4400.64,20614.17,2400.19,0.00,2400.19,400.01,0.00,0.00,200.00,3350.39,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
23.5297,0.00,0.00,9302.85,0.00,7201.72,186649.79,4450.66,17810.58,2800.26,0.00,4400.65,800.02,0.00,0.00,200.00,4350.65,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
23.8267,0.00,0.00,8202.22,0.00,7601.91,196017.71,4700.74,17810.58,4400.65,0.00,2000.14,400.01,0.00,0.00,0.00,3900.52,0.00,0.00,0.00,400.01,200.00,0.00,0.00,0.00,0.00
24.1238,0.00,0.00,7601.91,0.00,10003.31,194396.91,4700.74,17810.58,3200.34,0.00,2400.19,0.00,0.00,0.00,200.00,3750.48,0.00,0.00,100.00,400.01,0.00,0.00,0.00,16.67,0.00
24.4208,0.00,0.00,10103.37,0.00,9202.81,195359.24,4400.64,17810.58,3600.43,0.00,3600.44,600.01,0.00,0.00,0.00,3900.52,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
24.7178,0.00,0.00,9803.17,0.00,8202.23,187257.28,4100.56,18611.55,3600.43,0.00,3800.49,1200.05,0.00,0.00,200.00,4500.70,0.00,0.00,0.00,0.00,200.00,0.00,0.00,16.67,0.00
25.0148,0.00,0.00,10003.30,0.00,7802.02,183815.23,4700.74,17610.34,2800.26,0.00,2800.26,200.00,0.00,0.00,0.00,3400.40,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
25.3119,0.00,0.00,8202.22,0.00,8802.57,190953.25,4500.67,17009.65,4200.59,0.00,2200.16,600.01,0.00,0.00,200.00,3850.51,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
25.6089,0.00,0.00,7701.96,0.00,6801.53,196777.53,4950.82,17410.11,3600.43,0.00,2400.19,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,100.00,600.01,0.00,0.00,0.00,0.00,0.00
25.9059,0.00,0.00,8702.50,0.00,8202.23,191408.98,4650.72,15207.71,4000.54,0.00,3800.49,1200.05,0.00,0.00,0.00,4300.63,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
26.2029,0.00,200.00,9402.92,0.00,8402.34,189181.09,4000.53,22016.16,3000.30,0.00,3800.49,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
26.5000,0.00,200.00,9302.85,0.00,8402.34,194143.66,5801.12,16809.42,3600.43,0.00,3400.39,400.01,0.00,0.00,0.00,2700.25,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
26.7970,0.00,0.00,7701.96,0.00,6001.19,193029.47,4050.55,17810.58,3400.39,0.00,2800.26,400.01,0.00,0.00,200.00,3400.40,0.00,0.00,100.00,400.01,0.00,0.00,0.00,0.00,0.00
27.0940,0.00,0.00,8502.38,0.00,6001.19,193130.76,5100.87,17209.88,1600.09,0.00,3200.35,200.00,0.00,0.00,0.00,3600.45,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
27.3910,0.00,0.00,9202.79,0.00,8802.57,190244.36,4500.67,15808.34,3200.34,0.00,2000.14,600.01,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
27.6881,0.00,0.00,6601.44,0.00,10803.87,185080.60,4850.78,16809.42,2600.23,0.00,3600.44,400.01,0.00,0.00,0.00,3850.51,0.00,0.00,0.00,200.00,0.00,0.00,0.00,33.33,0.00
27.9851,0.00,0.00,7802.01,0.00,9803.18,191966.00,5300.93,20213.63,2200.16,0.00,2600.23,200.00,0.00,0.00,600.01,4150.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.2821,0.00,0.00,8302.27,0.00,6201.27,192674.98,5150.88,19612.83,4000.54,0.00,2200.16,200.00,0.00,0.00,0.00,3900.52,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
28.5791,0.00,0.00,8902.62,0.00,8202.23,196828.19,4050.55,15808.34,3600.43,0.00,3600.44,400.01,0.00,0.00,200.00,3900.52,0.00,0.00,250.00,800.02,0.00,0.00,0.00,0.00,0.00
28.8762,200.00,0.00,8602.44,0.00,7601.91,192371.13,5050.85,18010.82,2200.16,0.00,4800.78,200.00,0.00,200.00,0.00,3150.34,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
29.1732,0.00,0.00,9202.79,0.00,5400.97,186852.28,4800.77,19012.05,3400.39,0.00,2600.23,400.01,0.00,0.00,0.00,3650.46,0.00,0.00,100.00,400.01,0.00,0.00,0.00,0.00,0.00
29.4702,0.00,0.00,9202.79,0.00,7401.82,191105.16,5400.97,18811.80,3600.43,0.00,2800.26,800.02,0.00,200.00,0.00,3200.35,0.00,0.00,50.00,400.01,0.00,0.00,0.00,33.33,0.00
29.7673,0.00,0.00,9002.67,0.00,9402.93,189738.04,4500.67,16008.55,2400.19,0.00,3000.30,200.00,0.00,0.00,400.01,3400.40,0.00,0.00,50.00,600.01,0.00,0.00,0.00,0.00,0.00
30.0643,0.00,0.00,8402.33,0.00,7802.02,194954.04,4800.77,21615.58,4000.54,0.00,2400.19,200.00,0.00,0.00,0.00,4600.73,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
30.3613,0.00,0.00,9703.11,0.00,7201.72,186548.56,4050.55,16208.76,4800.77,0.00,3800.49,800.02,0.00,0.00,200.00,3600.45,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
30.6583,0.00,0.00,8702.50,0.00,6001.19,186649.79,5400.97,14607.12,2600.23,0.00,2600.23,400.01,0.00,0.00,400.01,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.9553,0.00,0.00,9402.92,0.00,6601.44,198398.60,5050.85,19813.09,3200.34,0.00,2200.16,400.01,0.00,200.00,0.00,3850.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.2524,0.00,0.00,8102.17,0.00,9803.18,188927.94,4350.63,15007.51,1400.07,0.00,3000.30,400.01,0.00,0.00,200.00,3850.51,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
31.5494,0.00,0.00,8402.33,0.00,10203.45,183106.68,4250.60,18010.82,4000.54,0.00,2600.23,0.00,0.00,0.00,0.00,3550.43,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
31.8464,0.00,0.00,8502.38,0.00,6001.19,187004.15,4450.66,18411.30,4000.54,0.00,2800.26,200.00,0.00,0.00,0.00,4150.59,0.00,0.00,50.00,0.00,200.00,0.00,0.00,16.67,0.00
32.1434,0.00,0.00,7902.06,0.00,9002.68,187915.39,4150.57,17410.11,3600.43,0.00,4400.65,400.01,0.00,200.00,0.00,2950.30,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
32.4405,0.00,0.00,8502.38,0.00,11004.01,198601.25,4100.56,16809.42,3000.30,0.00,2600.23,0.00,0.00,0.00,200.00,3700.47,200.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
32.7375,0.00,0.00,8302.27,0.00,6001.19,192523.06,5300.93,16208.76,4800.77,0.00,2400.19,400.01,0.00,0.00,200.00,4150.59,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
33.0345,0.00,0.00,8402.33,0.00,8802.57,194194.31,4900.80,15007.51,3000.30,0.00,3800.49,600.01,0.00,0.00,200.00,3300.37,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,16.67,200.00
33.3316,0.00,0.00,9102.73,0.00,10403.59,186751.04,4500.67,19012.05,2600.23,0.00,2200.16,400.01,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.6286,0.00,0.00,7501.86,0.00,6001.19,191966.00,3850.49,14206.73,4000.54,0.00,2400.19,400.01,0.00,0.00,400.01,2900.29,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
33.9256,0.00,0.00,8302.27,0.00,6801.53,195257.93,4500.67,16609.20,2000.13,0.00,5000.84,200.00,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.2226,0.00,0.00,8102.17,0.00,6801.53,183157.29,4450.66,16008.55,2800.26,0.00,2800.26,600.01,0.00,0.00,200.00,3950.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
34.5196,0.00,0.00,9102.73,0.00,9202.81,190700.07,4050.55,16008.55,4000.54,0.00,2800.26,0.00,0.00,0.00,200.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.8167,0.00,0.00,9603.04,0.00,6801.53,191864.73,5050.85,14807.31,2600.23,0.00,2600.23,400.01,0.00,0.00,0.00,3900.52,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
35.1137,0.00,0.00,7501.86,0.00,8402.34,191155.80,4250.60,16008.55,4600.71,0.00,4400.65,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35.4107,0.00,0.00,10103.37,0.00,9002.68,197081.47,3900.51,15608.13,2200.16,0.00,1200.05,600.01,0.00,0.00,200.00,3550.43,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
