C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16apr18.b\16apr18_a08.d
Intensity Vs Time,CPS
Acquired      : 18/04/2016 13:49:36 using Batch PAM_FI_16apr18.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
5.7082,0.00,0.00,5100.86,0.00,4800.76,114634.74,2450.20,13806.36,3400.39,0.00,1600.09,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,50.00,400.01,0.00,0.00,0.00,33.33,0.00
6.0052,0.00,0.00,5300.93,0.00,4600.70,118363.43,4050.55,16408.98,4000.54,0.00,1600.09,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
6.3022,0.00,0.00,6601.44,0.00,5000.83,115692.79,3300.36,14607.12,3200.34,0.00,1800.11,0.00,0.00,0.00,0.00,3000.31,0.00,0.00,50.00,200.00,0.00,0.00,200.00,0.00,0.00
6.5993,0.00,0.00,5100.86,0.00,6001.19,120328.92,3050.31,13205.82,3000.30,0.00,2400.19,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.8963,0.00,0.00,5000.83,0.00,5601.04,115037.79,3250.35,15007.51,2200.16,0.00,2400.19,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,100.00,0.00,0.00,0.00,0.00,16.67,0.00
7.1933,0.00,0.00,4700.73,0.00,5200.90,111813.65,3150.33,9803.21,2400.19,0.00,1800.11,400.01,0.00,0.00,200.00,2850.28,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
7.4903,0.00,0.00,6501.39,0.00,4400.64,107381.57,3100.32,8802.58,1600.09,0.00,1800.11,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,50.00,600.01,0.00,0.00,0.00,0.00,0.00
7.7874,0.00,0.00,5601.03,0.00,5400.97,109093.80,3550.42,13606.18,2600.23,0.00,2400.19,200.00,0.00,0.00,400.01,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.0844,0.00,0.00,5100.86,0.00,5601.04,116095.87,3500.41,13606.18,1800.11,0.00,600.01,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3814,0.00,0.00,4200.58,0.00,4400.64,115138.56,3250.35,14206.73,2000.13,0.00,2400.19,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.6784,0.00,0.00,4900.79,0.00,5400.97,114130.93,3850.49,12405.13,2000.13,0.00,2800.26,0.00,0.00,0.00,200.00,3650.46,400.01,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
8.9755,0.00,0.00,5400.96,0.00,5601.04,116549.37,3700.46,16609.20,3000.30,0.00,1200.05,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2725,0.00,0.00,4600.70,0.00,3400.38,111914.39,3400.38,15808.34,4000.54,0.00,1600.09,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.5695,0.00,0.00,5000.83,0.00,7401.82,111712.90,3200.34,14807.31,3800.48,0.00,1600.09,0.00,200.00,0.00,0.00,2400.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
9.8665,0.00,0.00,4400.64,0.00,6201.27,112720.36,3500.41,16408.98,5000.84,0.00,2400.19,0.00,0.00,0.00,200.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1636,0.00,0.00,4800.76,0.00,7601.91,111864.01,3250.35,13205.82,2200.16,0.00,3000.30,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,400.01,200.00,0.00,0.00,0.00,0.00
10.4606,0.00,0.00,4200.58,0.00,5000.83,112720.36,4100.56,10603.75,3200.34,0.00,3200.35,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
10.7576,0.00,0.00,5200.89,0.00,8202.23,113727.91,2900.28,13406.00,2000.13,0.00,1600.09,400.01,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
11.0546,0.00,0.00,5100.86,0.00,4800.76,108388.75,3250.35,12004.81,3800.48,0.00,1600.09,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.3517,0.00,0.00,2400.19,200.00,8802.57,118514.61,2950.29,15007.51,2000.13,0.00,1600.09,600.01,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.6487,0.00,200.00,4900.79,0.00,4000.53,113073.00,3700.46,15207.71,3200.34,0.00,1600.09,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.9457,0.00,0.00,4100.55,0.00,4200.58,110604.76,4050.55,14206.73,2400.19,0.00,1200.05,0.00,0.00,0.00,400.01,3150.34,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
12.2427,0.00,0.00,4400.64,0.00,4600.70,112317.38,2700.24,10803.89,2000.13,0.00,2000.14,0.00,0.00,0.00,200.00,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
12.5398,0.00,0.00,5901.15,0.00,4000.53,109950.00,2900.28,14406.92,2000.13,0.00,3000.30,200.00,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
12.8368,0.00,0.00,3800.48,0.00,4200.58,118665.80,3400.38,13406.00,1800.11,0.00,2000.14,0.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00
13.1338,0.00,0.00,5801.11,0.00,6201.27,114130.93,3050.31,10003.34,2600.23,0.00,2000.14,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
13.4308,0.00,200.00,5000.83,0.00,6401.36,112468.49,3250.35,12405.13,1400.07,0.00,1400.07,0.00,0.00,0.00,200.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.7279,0.00,0.00,5100.86,0.00,4800.76,112317.38,3200.34,11004.04,1200.05,0.00,2000.14,400.01,0.00,0.00,400.01,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0249,0.00,0.00,5300.93,0.00,4600.70,117204.42,2950.29,16208.76,3000.30,0.00,1600.09,0.00,0.00,0.00,0.00,3750.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.3219,0.00,200.00,5100.86,0.00,7201.72,109698.17,4100.56,14607.12,2600.23,0.00,2200.16,200.00,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,0.00,0.00,0.00,0.00,16.67,0.00
14.6189,0.00,0.00,5501.00,0.00,6201.27,110705.51,3500.41,12004.81,3000.30,0.00,2400.19,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
14.9160,0.00,0.00,4600.70,0.00,5601.04,113929.42,3400.38,14807.31,3000.30,0.00,1800.11,200.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.2130,0.00,0.00,6401.35,0.00,3800.48,109194.53,2750.25,14807.31,2400.19,0.00,1800.11,200.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
15.5100,200.00,0.00,4100.55,0.00,5000.83,114735.51,3500.41,14807.31,3200.34,0.00,1400.07,600.01,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
15.8070,0.00,0.00,4600.70,0.00,4400.64,109093.80,3950.52,12405.13,3000.30,0.00,1400.07,400.01,0.00,0.00,200.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
16.1041,0.00,0.00,5300.93,0.00,5200.90,114584.36,2600.23,11404.34,2600.23,0.00,800.02,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
16.4011,0.00,0.00,5901.15,0.00,4800.76,122042.63,3450.40,13406.00,3000.30,0.00,1200.05,0.00,0.00,0.00,400.01,3200.35,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
16.6981,0.00,0.00,6201.27,0.00,4600.70,110705.51,3050.31,10403.61,1400.07,0.00,1000.03,200.00,0.00,0.00,0.00,2250.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.9951,0.00,0.00,3900.50,0.00,4200.58,114231.69,3250.35,13005.64,3000.30,0.00,1000.03,200.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
17.2922,0.00,0.00,5400.96,0.00,5400.97,108036.22,3100.32,11204.19,1800.11,0.00,2800.26,0.00,0.00,0.00,200.00,2150.16,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5892,0.00,0.00,6501.39,0.00,6401.36,110705.51,3000.30,12805.47,2600.23,0.00,1200.05,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.8862,0.00,0.00,4900.79,0.00,4400.64,120631.32,3000.30,11804.65,2600.23,0.00,1000.03,200.00,0.00,0.00,0.00,2300.18,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.1832,0.00,0.00,5400.96,0.00,7201.72,116801.29,3350.37,14607.12,2800.26,0.00,800.02,0.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
18.4803,0.00,0.00,5100.86,0.00,7601.91,114634.74,2800.26,12405.13,2000.13,0.00,1800.11,0.00,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
18.7773,0.00,200.00,5901.15,0.00,5400.97,115491.25,3350.37,13005.64,3200.34,0.00,1400.07,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
19.0743,0.00,200.00,4800.76,0.00,3400.38,115541.63,2650.23,14807.31,1200.05,0.00,1600.09,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
19.3713,0.00,0.00,5300.93,0.00,3800.48,117204.42,2850.27,14006.54,3400.39,0.00,2600.23,800.02,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
19.6684,0.00,0.00,5000.83,0.00,3400.38,108741.27,2900.28,12004.81,2800.26,0.00,1000.03,200.00,0.00,0.00,0.00,2750.26,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
19.9654,0.00,0.00,5501.00,0.00,5601.04,112216.63,3550.42,13205.82,2000.13,0.00,1400.07,400.01,0.00,200.00,0.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.2624,0.00,0.00,6201.27,0.00,5601.04,117859.50,4050.55,13005.64,2000.13,0.00,3600.44,800.02,0.00,0.00,200.00,3500.42,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5594,0.00,0.00,5501.00,0.00,6801.53,106626.22,3200.34,13806.36,1800.11,0.00,1800.11,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
20.8565,0.00,0.00,6201.27,0.00,7001.62,114937.04,3250.35,11004.04,2600.23,0.00,2200.16,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
21.1535,0.00,0.00,4700.73,0.00,4800.76,111209.19,2700.24,10803.89,2400.19,0.00,2400.19,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
21.4505,0.00,0.00,4500.67,0.00,6001.19,112720.36,3800.48,12605.30,1000.03,0.00,2000.14,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
21.7475,200.00,0.00,4700.73,0.00,7201.72,113526.39,3850.49,11404.34,1200.05,0.00,1600.09,400.01,0.00,0.00,200.00,3750.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0446,0.00,200.00,5200.89,0.00,6801.53,107129.77,2350.18,9803.21,2400.19,0.00,1800.11,0.00,0.00,200.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.3416,0.00,0.00,6401.35,0.00,5000.83,114332.46,3050.31,11404.34,2400.19,0.00,4000.54,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
22.6386,0.00,0.00,6301.31,0.00,5200.90,115642.41,3500.41,14406.92,1200.05,0.00,2200.16,0.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22.9356,0.00,0.00,4500.67,0.00,6601.44,114382.84,3600.43,12204.97,3000.30,0.00,1600.09,0.00,0.00,200.00,0.00,3250.36,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
23.2327,0.00,0.00,4000.53,0.00,7001.62,111964.77,3550.42,11404.34,2400.19,0.00,1600.09,200.00,0.00,0.00,200.00,2400.20,0.00,0.00,50.00,600.01,0.00,0.00,0.00,16.67,0.00
23.5297,0.00,0.00,4700.73,0.00,4800.76,115642.41,3050.31,11204.19,2000.13,0.00,1400.07,0.00,0.00,0.00,0.00,2450.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,33.33,0.00
23.8267,0.00,0.00,4500.67,0.00,5200.90,108892.35,3550.42,12805.47,2200.16,0.00,1400.07,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.1237,0.00,0.00,4900.79,0.00,5801.12,112267.00,3700.46,14006.54,2400.19,0.00,2400.19,0.00,0.00,0.00,0.00,2550.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,200.00
24.4208,0.00,0.00,6501.39,0.00,5000.83,112317.38,2900.28,15407.92,2800.26,0.00,1400.07,200.00,0.00,0.00,400.01,2500.21,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
24.7178,0.00,0.00,4300.61,0.00,3800.48,112972.25,3500.41,12405.13,1200.05,0.00,1000.03,0.00,0.00,0.00,400.01,3400.40,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
25.0148,0.00,0.00,7201.71,0.00,5400.97,116146.26,3100.32,16609.20,2600.23,0.00,1800.11,400.01,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
25.3118,0.00,0.00,4500.67,0.00,4200.58,113576.77,3650.44,12004.81,2400.19,0.00,1600.09,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
25.6089,0.00,0.00,4000.53,0.00,5601.04,113425.63,3250.35,11804.65,1200.05,0.00,2200.16,400.01,0.00,0.00,200.00,2500.21,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
25.9059,0.00,0.00,5801.11,0.00,5000.83,116902.08,3500.41,12605.30,1400.07,0.00,1600.09,200.00,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
26.2029,0.00,0.00,6501.39,0.00,7001.62,118313.04,3100.32,16208.76,1800.11,0.00,800.02,0.00,0.00,0.00,200.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.4999,200.00,200.00,5200.89,0.00,5000.83,108439.10,2700.24,11804.65,2400.19,0.00,1800.11,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
26.7970,0.00,0.00,6201.27,0.00,4800.76,115491.25,3050.31,11404.34,1600.09,0.00,2600.23,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.0940,0.00,200.00,5501.00,0.00,4200.58,109849.27,3300.36,13606.18,2800.26,0.00,1200.05,200.00,0.00,0.00,400.01,2750.26,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
27.3910,0.00,0.00,4100.55,0.00,3800.48,116045.48,4100.56,12405.13,1600.09,0.00,2800.26,200.00,0.00,0.00,0.00,2500.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.6880,0.00,0.00,4500.67,0.00,5200.90,119320.94,3800.48,13606.18,2200.16,0.00,3000.30,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
27.9851,0.00,0.00,6401.35,0.00,6801.53,114030.18,4500.67,10803.89,2800.26,0.00,1400.07,200.00,0.00,0.00,200.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
28.2821,0.00,0.00,5000.83,0.00,6801.53,110252.20,3300.36,14807.31,2600.23,0.00,1200.05,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
28.5791,0.00,0.00,4800.76,0.00,5400.97,116196.64,3600.43,13205.82,1800.11,0.00,2000.14,200.00,0.00,0.00,200.00,2600.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
28.8761,0.00,0.00,5400.96,0.00,3800.48,120580.92,3100.32,10403.61,2200.16,0.00,1600.09,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.1732,0.00,0.00,5400.96,0.00,8002.12,115390.48,3050.31,10403.61,2400.19,0.00,2400.19,0.00,0.00,0.00,0.00,2950.30,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
29.4702,0.00,0.00,5801.11,0.00,4000.53,112972.25,3100.32,15207.71,1800.11,0.00,1400.07,200.00,0.00,0.00,200.00,2700.25,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
29.7672,0.00,0.00,5000.83,0.00,6601.44,110000.37,3750.47,17009.65,2400.19,0.00,2000.14,200.00,0.00,0.00,400.01,2000.14,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
30.0642,0.00,200.00,5801.11,0.00,2600.22,115592.02,3350.37,11404.34,2600.23,0.00,2200.16,0.00,0.00,0.00,200.00,2250.17,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
30.3613,0.00,0.00,4900.79,0.00,4000.53,111461.05,4000.53,13406.00,1400.07,0.00,800.02,0.00,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.6583,0.00,0.00,5100.86,0.00,7802.02,112720.36,3300.36,17009.65,2400.19,0.00,1200.05,200.00,200.00,0.00,200.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.9553,0.00,0.00,5701.07,0.00,5000.83,114483.59,3250.35,12805.47,2200.16,0.00,1600.09,200.00,200.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00
31.2523,0.00,0.00,3900.50,0.00,5601.04,114080.55,2900.28,13606.18,2600.23,0.00,2400.19,0.00,0.00,0.00,400.01,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31.5494,0.00,0.00,5400.96,0.00,4000.53,108187.29,3500.41,9603.08,2000.13,0.00,2200.16,400.01,0.00,0.00,200.00,3300.37,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
31.8464,0.00,0.00,4600.70,0.00,4400.64,112670.00,2650.23,14006.54,4000.54,0.00,2000.14,0.00,0.00,0.00,0.00,2700.25,0.00,0.00,50.00,600.01,0.00,0.00,0.00,0.00,0.00
32.1434,0.00,0.00,5601.03,0.00,4000.53,115491.25,4050.55,11404.34,2800.26,0.00,1000.03,200.00,0.00,0.00,200.00,2100.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
32.4404,0.00,0.00,4900.79,0.00,4600.70,119119.35,2900.28,9002.70,2400.19,0.00,1200.05,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
32.7375,0.00,0.00,3400.38,0.00,6801.53,113425.63,2850.27,13205.82,1200.05,0.00,2000.14,0.00,0.00,0.00,200.00,2750.26,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
33.0345,0.00,400.01,5601.03,0.00,6201.27,110604.76,2250.17,15608.13,2400.19,0.00,1600.09,200.00,0.00,0.00,400.01,3450.41,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
33.3315,0.00,0.00,5300.93,0.00,3800.48,110655.13,2850.27,10003.34,1600.09,0.00,1200.05,200.00,0.00,0.00,0.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.6285,0.00,0.00,4400.64,0.00,6401.36,115491.25,3300.36,11204.19,2600.23,0.00,1200.05,200.00,0.00,0.00,0.00,2500.21,400.01,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
33.9256,0.00,0.00,5501.00,0.00,6201.27,118464.21,3200.34,14607.12,2800.26,0.00,2600.23,400.01,0.00,0.00,200.00,2550.22,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
34.2226,0.00,200.00,5200.89,0.00,3000.30,110655.13,3100.32,11404.34,1000.03,0.00,1200.05,0.00,0.00,0.00,0.00,1850.12,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
34.5196,0.00,0.00,5400.96,0.00,5601.04,108489.45,3100.32,11404.34,1800.11,0.00,2000.14,200.00,0.00,0.00,0.00,2300.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.8166,0.00,0.00,4900.79,0.00,6801.53,111209.19,3450.40,12204.97,3600.43,0.00,600.01,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
35.1137,0.00,200.00,4400.64,0.00,4600.70,112720.36,2900.28,12204.97,3400.39,0.00,1600.09,800.02,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35.4107,0.00,0.00,3800.48,0.00,3800.48,113022.62,4050.55,15808.34,1000.03,0.00,1800.11,600.01,0.00,0.00,0.00,3000.31,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
