C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a06.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 10:29:28 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
6.5997,0.00,0.00,6401.35,0.00,6801.53,143278.50,3750.47,14006.54,4800.77,0.00,2400.19,600.01,0.00,0.00,200.00,3350.39,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
6.8967,0.00,0.00,9803.17,0.00,6401.36,138938.10,3850.49,16809.42,3200.34,0.00,2200.16,1000.03,0.00,0.00,200.00,3600.45,200.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1937,0.00,0.00,7501.86,0.00,6201.27,134548.51,4350.63,15207.71,2200.16,0.00,3200.35,200.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4908,0.00,0.00,8202.22,0.00,6001.19,135961.12,3750.47,13406.00,2200.16,0.00,1600.09,200.00,0.00,0.00,0.00,4000.55,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
7.7878,0.00,0.00,8002.11,0.00,5801.12,137727.06,4700.74,13406.00,2800.26,0.00,2800.26,0.00,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
8.0848,0.00,0.00,8902.62,0.00,8602.45,139796.00,4350.63,14607.12,3600.43,0.00,3000.30,0.00,0.00,200.00,400.01,3300.37,0.00,0.00,50.00,0.00,200.00,0.00,0.00,0.00,0.00
8.3819,0.00,0.00,6601.44,0.00,4200.58,135557.50,3400.38,11604.49,2800.26,0.00,600.01,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
8.6789,0.00,0.00,7001.62,0.00,5000.83,128243.85,3850.49,14807.31,1800.11,0.00,2400.19,1000.03,0.00,0.00,0.00,3050.32,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9759,0.00,0.00,5801.11,0.00,5200.90,136869.29,4250.60,15207.71,2800.26,0.00,2800.26,200.00,0.00,0.00,200.00,3950.54,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2729,0.00,0.00,8802.56,0.00,8602.45,129302.84,4500.67,14607.12,4200.59,0.00,2600.23,200.00,0.00,0.00,0.00,3900.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.5700,0.00,0.00,6701.48,0.00,7201.72,131975.89,3850.49,14006.54,1600.09,0.00,2600.23,0.00,0.00,0.00,200.00,3500.42,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8670,0.00,0.00,7401.81,0.00,8202.23,136667.47,4150.57,16809.42,1800.11,0.00,2000.14,800.02,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1640,0.00,0.00,6901.57,0.00,8402.34,136818.82,4100.56,15608.13,4800.77,0.00,3400.39,200.00,0.00,0.00,200.00,3900.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.4610,0.00,0.00,7701.96,0.00,5000.83,138433.50,4550.69,12204.97,2000.13,0.00,2600.23,0.00,0.00,200.00,0.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
10.7580,0.00,0.00,8202.22,0.00,5601.04,136869.29,4250.60,14807.31,2400.19,0.00,2200.16,800.02,0.00,0.00,200.00,3100.33,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
11.0551,0.00,0.00,6401.35,0.00,8402.34,138130.73,3350.37,12805.47,2800.26,0.00,3200.35,0.00,0.00,0.00,200.00,2950.30,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
11.3521,0.00,0.00,8102.17,0.00,7802.02,132228.09,3850.49,13005.64,2800.26,0.00,3600.44,0.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
11.6491,0.00,0.00,7201.71,0.00,6601.44,132984.70,2900.28,16408.98,3800.48,0.00,2400.19,0.00,0.00,0.00,0.00,3400.40,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9461,0.00,0.00,8402.33,200.00,6001.19,128697.69,4150.57,15207.71,3000.30,0.00,1800.11,200.00,0.00,200.00,0.00,3100.33,0.00,0.00,100.00,0.00,0.00,0.00,0.00,33.33,0.00
12.2432,0.00,0.00,7001.62,0.00,7401.82,129000.27,3850.49,16408.98,3400.39,0.00,2600.23,0.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.5402,0.00,0.00,9603.04,0.00,5801.12,137323.39,4400.64,12805.47,3000.30,0.00,3400.39,400.01,0.00,0.00,600.01,2900.29,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
12.8372,0.00,0.00,7201.71,0.00,5801.12,129857.59,3550.42,12605.30,3600.43,0.00,2800.26,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
13.1342,0.00,0.00,7101.66,0.00,6201.27,135153.89,4050.55,14807.31,2600.23,0.00,2200.16,200.00,0.00,0.00,0.00,3100.33,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
13.4313,0.00,0.00,6801.53,0.00,6401.36,137272.94,4050.55,11404.34,3000.30,0.00,3200.35,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,0.00,200.00,0.00,0.00,0.00,33.33,0.00
13.7283,0.00,0.00,7101.66,0.00,6201.27,131370.63,3450.40,16008.55,2600.23,0.00,2800.26,200.00,0.00,0.00,200.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.0253,0.00,0.00,7601.91,0.00,7201.72,131521.94,4100.56,12805.47,2000.13,0.00,2400.19,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
14.3223,0.00,0.00,8102.17,0.00,6201.27,130311.49,3450.40,15808.34,1800.11,0.00,3800.49,400.01,0.00,0.00,0.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.6194,0.00,0.00,6701.48,0.00,8402.34,136112.48,3850.49,15007.51,5000.84,0.00,3000.30,200.00,0.00,0.00,200.00,2700.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.9164,0.00,0.00,9202.79,0.00,5200.90,138584.88,3750.47,17610.34,3000.30,0.00,3600.44,400.01,0.00,400.01,200.00,2750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.2134,0.00,0.00,7201.71,0.00,5801.12,135759.30,3500.41,15608.13,1600.09,0.00,3000.30,400.01,0.00,0.00,400.01,3550.43,400.01,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
15.5104,0.00,0.00,8102.17,0.00,5400.97,136566.55,3750.47,15007.51,3000.30,0.00,2800.26,200.00,0.00,0.00,0.00,4100.58,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
15.8075,0.00,0.00,6701.48,0.00,7201.72,130815.83,3700.46,14206.73,3200.34,0.00,3000.30,600.01,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
16.1045,0.00,0.00,6801.53,0.00,6801.53,138584.88,3600.43,11804.65,3000.30,0.00,2000.14,0.00,0.00,0.00,0.00,4150.59,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
16.4015,0.00,0.00,7201.71,0.00,5400.97,132984.70,4150.57,16609.20,2800.26,0.00,3600.44,0.00,0.00,0.00,0.00,2900.29,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
16.6985,200.00,0.00,8002.11,0.00,7601.91,142470.89,4200.59,12405.13,3400.39,0.00,3200.35,0.00,0.00,0.00,0.00,2900.29,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
16.9956,0.00,0.00,7001.62,0.00,6601.44,133136.04,3850.49,12805.47,2000.13,0.00,3600.44,600.01,0.00,0.00,0.00,4000.55,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
17.2926,0.00,0.00,7401.81,0.00,7001.62,135254.80,4900.80,13806.36,4800.77,0.00,4200.60,0.00,0.00,0.00,0.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.5896,0.00,0.00,8602.44,0.00,6001.19,132379.41,3550.42,13005.64,2400.19,0.00,2600.23,0.00,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17.8867,0.00,0.00,6801.53,0.00,6401.36,137373.85,3600.43,18010.82,3400.39,0.00,2200.16,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
18.1837,0.00,0.00,7501.86,0.00,4200.58,136364.73,4250.60,15407.92,2200.16,0.00,4400.65,0.00,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
18.4807,0.00,0.00,7802.01,0.00,5801.12,130109.75,3700.46,12605.30,3600.43,0.00,2800.26,800.02,0.00,0.00,200.00,4100.58,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
18.7777,0.00,0.00,9402.92,0.00,7601.91,137272.94,3400.38,15207.71,2800.26,0.00,3000.30,0.00,0.00,0.00,200.00,3200.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.0747,0.00,0.00,7301.76,0.00,6401.36,130714.95,3950.52,19813.09,2600.23,0.00,1800.11,0.00,0.00,0.00,200.00,3200.35,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00
19.3718,200.00,200.00,8102.17,0.00,9402.93,136869.29,4800.77,14206.73,2600.23,0.00,3600.44,400.01,0.00,0.00,0.00,2550.22,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
19.6688,0.00,0.00,8002.11,0.00,7802.02,130109.75,3750.47,17810.58,2800.26,0.00,2800.26,400.01,0.00,0.00,0.00,2700.25,0.00,0.00,50.00,400.01,0.00,0.00,200.00,16.67,0.00
19.9658,0.00,0.00,9502.98,0.00,6201.27,130815.83,4400.64,15007.51,2200.16,0.00,3400.39,400.01,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
20.2628,200.00,0.00,6701.48,0.00,5801.12,134346.72,5200.90,12204.97,2000.13,0.00,2800.26,200.00,0.00,0.00,0.00,3800.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.5599,0.00,0.00,8902.62,0.00,6201.27,132732.50,4800.77,13406.00,1800.11,0.00,4200.60,0.00,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
20.8569,0.00,0.00,7101.66,0.00,6601.44,133590.03,4300.62,14807.31,2400.19,0.00,2600.23,400.01,0.00,0.00,200.00,3800.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.1539,0.00,0.00,7301.76,0.00,5601.04,135355.69,3300.36,12405.13,2000.13,0.00,2800.26,200.00,0.00,0.00,200.00,3150.34,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00
21.4509,200.00,0.00,7802.01,0.00,7601.91,133892.70,4700.74,14206.73,1800.11,0.00,2200.16,200.00,0.00,0.00,200.00,3550.43,0.00,0.00,50.00,400.01,0.00,0.00,0.00,33.33,0.00
21.7480,200.00,0.00,6501.39,0.00,8402.34,139543.66,3900.51,13406.00,3000.30,0.00,2800.26,0.00,0.00,0.00,0.00,3900.52,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.0450,0.00,0.00,6901.57,0.00,6401.36,144136.62,3800.48,12405.13,3400.39,0.00,3000.30,400.01,0.00,0.00,0.00,2800.27,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.3420,0.00,0.00,7301.76,0.00,5000.83,132732.50,4650.72,12004.81,4000.54,0.00,2200.16,400.01,0.00,0.00,200.00,3600.45,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
22.6390,0.00,0.00,6501.39,0.00,9002.68,139947.39,3550.42,11804.65,2600.23,0.00,2400.19,400.01,0.00,0.00,200.00,2800.27,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
22.9361,0.00,0.00,7301.76,0.00,6001.19,135254.80,4500.67,12805.47,2800.26,0.00,4000.54,0.00,0.00,0.00,0.00,3900.52,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.2331,0.00,0.00,8202.22,0.00,6401.36,133287.37,3450.40,18010.82,3400.39,0.00,3600.44,400.01,0.00,0.00,200.00,2650.24,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
23.5301,0.00,200.00,8002.11,0.00,5200.90,133791.81,3400.38,13606.18,1600.09,0.00,2600.23,200.00,0.00,0.00,200.00,3100.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23.8272,0.00,0.00,7501.86,0.00,7401.82,142117.58,3550.42,17209.88,3400.39,0.00,3000.30,200.00,0.00,200.00,0.00,3100.33,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
24.1242,0.00,0.00,7601.91,0.00,6601.44,129252.42,4100.56,14006.54,2400.19,0.00,2000.14,200.00,0.00,0.00,0.00,3550.43,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
24.4212,0.00,200.00,7301.76,0.00,4800.76,136062.01,4100.56,15207.71,2200.16,0.00,2200.16,400.01,0.00,0.00,200.00,3650.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.7182,0.00,0.00,6501.39,0.00,5601.04,137928.89,3800.48,16408.98,3400.39,0.00,1400.07,200.00,200.00,0.00,200.00,3950.54,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
25.0152,0.00,0.00,7101.66,0.00,5601.04,137272.94,4000.53,14406.92,2400.19,0.00,2400.19,400.01,0.00,0.00,0.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.3123,0.00,0.00,6501.39,0.00,7401.82,138029.81,4100.56,16208.76,2600.23,0.00,1200.05,200.00,0.00,0.00,0.00,3300.37,200.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
25.6093,0.00,0.00,8502.38,0.00,9402.93,133943.14,3450.40,18211.06,3600.43,0.00,2400.19,200.00,0.00,0.00,0.00,3550.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25.9063,0.00,0.00,6901.57,0.00,8602.45,127588.31,3550.42,13005.64,2200.16,0.00,1600.09,400.01,0.00,0.00,200.00,3400.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26.2034,0.00,0.00,6501.39,0.00,9202.81,137272.94,4400.64,14807.31,3400.39,0.00,2200.16,200.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
26.5004,0.00,0.00,6701.48,0.00,8402.34,140098.79,3700.46,11604.49,2400.19,0.00,1400.07,200.00,0.00,0.00,200.00,3450.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
26.7974,0.00,0.00,7301.76,0.00,5801.12,139190.42,3650.44,11804.65,3600.43,0.00,2200.16,600.01,0.00,0.00,0.00,2850.28,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
27.0944,0.00,0.00,7701.96,0.00,7001.62,135153.89,4050.55,13606.18,1400.07,0.00,3400.39,200.00,0.00,0.00,0.00,2950.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,200.00
27.3914,0.00,0.00,6501.39,0.00,5000.83,133791.81,3950.52,13205.82,2200.16,0.00,3200.35,400.01,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
27.6885,0.00,0.00,7701.96,0.00,7802.02,135809.75,4850.78,19012.05,1200.05,0.00,3000.30,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.9855,0.00,0.00,8002.11,0.00,7001.62,132984.70,3250.35,14607.12,4200.59,0.00,2800.26,200.00,0.00,0.00,0.00,3300.37,200.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00
28.2825,0.00,0.00,6801.53,0.00,6801.53,128495.98,3550.42,12204.97,1600.09,0.00,3400.39,0.00,0.00,0.00,200.00,3050.32,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
28.5795,0.00,0.00,7301.76,0.00,6201.27,137928.89,3900.51,9603.08,3800.48,0.00,3000.30,400.01,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28.8766,0.00,0.00,5701.07,0.00,5801.12,132228.09,4400.64,16008.55,2400.19,0.00,3200.35,200.00,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
29.1736,0.00,0.00,8802.56,0.00,5601.04,131572.38,3700.46,15207.71,1400.07,0.00,1800.11,800.02,0.00,0.00,0.00,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29.4706,0.00,0.00,7701.96,0.00,7001.62,136062.01,3900.51,16609.20,1800.11,0.00,3600.44,200.00,0.00,0.00,0.00,3700.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
29.7676,0.00,0.00,8802.56,0.00,6801.53,135759.30,4150.57,13406.00,1800.11,0.00,2000.14,200.00,0.00,0.00,200.00,4000.55,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
30.0647,0.00,0.00,7902.06,0.00,8802.57,134901.65,3550.42,13606.18,1800.11,0.00,2200.16,200.00,0.00,0.00,0.00,2800.27,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
30.3617,0.00,0.00,6701.48,0.00,6801.53,137777.51,3800.48,13606.18,3200.34,0.00,3000.30,200.00,0.00,0.00,0.00,3100.33,0.00,0.00,0.00,200.00,200.00,0.00,0.00,0.00,0.00
30.6587,0.00,0.00,9402.92,0.00,6201.27,136970.20,3000.30,13806.36,3400.39,0.00,2200.16,0.00,0.00,0.00,400.01,2500.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.9557,0.00,0.00,7401.81,0.00,6601.44,134800.74,4000.53,12204.97,2800.26,0.00,1800.11,0.00,0.00,400.01,0.00,3500.42,0.00,0.00,0.00,400.01,0.00,0.00,0.00,0.00,0.00
31.2528,0.00,0.00,6801.53,0.00,6601.44,134144.93,4300.62,16809.42,2800.26,0.00,2200.16,400.01,0.00,0.00,200.00,2850.28,200.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
31.5498,0.00,0.00,6701.48,0.00,6601.44,134144.93,3350.37,18611.55,2800.26,0.00,4400.65,200.00,0.00,0.00,0.00,3550.43,200.00,0.00,0.00,400.01,0.00,0.00,0.00,16.67,0.00
31.8468,0.00,0.00,7501.86,0.00,5601.04,133236.91,3900.51,13005.64,3200.34,0.00,3400.39,0.00,0.00,0.00,200.00,3000.31,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
32.1438,0.00,0.00,8202.22,0.00,5200.90,138786.72,3050.31,14807.31,2000.13,0.00,2800.26,200.00,0.00,200.00,200.00,3050.32,0.00,0.00,100.00,0.00,0.00,0.00,0.00,16.67,0.00
32.4409,0.00,0.00,8402.33,0.00,7401.82,132581.16,4450.66,14607.12,3000.30,0.00,3200.35,200.00,0.00,0.00,0.00,3300.37,0.00,0.00,0.00,0.00,200.00,0.00,200.00,0.00,0.00
32.7379,0.00,0.00,6801.53,0.00,6001.19,130462.78,4200.59,15207.71,1000.03,0.00,3000.30,400.01,200.00,0.00,0.00,3600.45,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.0349,0.00,0.00,7601.91,0.00,7601.91,134397.17,3300.36,16408.98,3400.39,0.00,2000.14,200.00,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
33.3319,0.00,200.00,8502.38,0.00,6601.44,136465.65,3500.41,13806.36,2200.16,0.00,3200.35,200.00,0.00,0.00,200.00,2950.30,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
33.6290,0.00,200.00,8302.27,0.00,4800.76,136314.28,3800.48,16008.55,4600.71,0.00,2400.19,600.01,0.00,0.00,0.00,4000.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.9260,0.00,0.00,6301.31,0.00,7201.72,130967.14,3400.38,13606.18,3200.34,0.00,2400.19,0.00,200.00,0.00,0.00,2800.27,0.00,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00
34.2230,0.00,0.00,7501.86,0.00,4400.64,134245.83,3350.37,14807.31,2600.23,0.00,4000.54,0.00,0.00,0.00,0.00,3400.40,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.5201,200.00,0.00,6901.57,0.00,5801.12,132379.41,4150.57,14006.54,2200.16,0.00,3800.49,0.00,0.00,0.00,0.00,3050.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34.8171,0.00,0.00,7902.06,0.00,7001.62,132177.65,3800.48,11804.65,2800.26,0.00,3600.44,200.00,0.00,200.00,0.00,2950.30,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
35.1141,0.00,0.00,6901.57,0.00,6801.53,140906.27,3450.40,13005.64,4000.54,0.00,2800.26,200.00,0.00,0.00,0.00,3600.45,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
35.4111,0.00,0.00,6801.53,0.00,7001.62,140401.59,2650.23,13406.00,2200.16,0.00,1800.11,0.00,0.00,0.00,0.00,3150.34,0.00,0.00,0.00,0.00,200.00,0.00,0.00,16.67,0.00
